"variable","percent.contribution","permutation.importance"
"bio13",0,0
"bio15",0,0
"bio2",0,0
"bio4",0,0
"bio8",0,0
"bio9",0,0
"nitrogen",0,0
"ruggedness",100,100
"sand",0,0
"soc",0,0
