"variable","percent.contribution","permutation.importance"
"bio13",3.2571,2.3311
"bio14",2.458,2.6246
"bio2",8.7755,11.4001
"bio4",16.6679,16.1235
"bio6",43.8524,61.3321
"nitrogen",10.6088,2.8183
"ruggedness",0.2277,0.1531
"sand",2.5289,2.1324
"soc",11.6237,1.0847
