"variable","percent.contribution","permutation.importance"
"bio13",3.1791,2.5482
"bio14",62.244,76.4268
"bio15",2.247,1.4279
"bio2",12.0931,3.9895
"bio4",6.184,5.9259
"nitrogen",0.3701,0.6146
"ruggedness",0.9828,1.5733
"sand",1.2245,1.4499
"soc",11.4753,6.0439
