"variable","percent.contribution","permutation.importance"
"bio15",2.9841,2.6802
"bio2",1.8774,0
"bio4",8.7944,3.093
"bio5",59.7446,67.0533
"nitrogen",12.9889,8.3722
"ruggedness",11.2531,14.0273
"sand",2.3575,4.774
