"variable","percent.contribution","permutation.importance"
"bio12",3.9266,8.0016
"bio17",4.3471,9.6249
"bio2",4.7106,3.6737
"bio8",18.9196,28.7101
"bio9",0.3266,0
"elevation",17.4423,3.1768
"nitrogen",4.5896,5.0086
"ruggedness",40.324,26.6111
"sand",4.4233,10.2656
"soc",0.9903,4.9277
