"variable","percent.contribution","permutation.importance"
"bio13",0,0
"bio14",1.648,7.6407
"bio15",0,0
"bio2",0,0
"bio4",56.9596,43.0146
"elevation",0.9231,0.494
"nitrogen",0,0
"ruggedness",0,0
"sand",40.4693,48.8506
"soc",0,0
