"variable","percent.contribution","permutation.importance"
"bio14",0,0
"bio15",0,0
"bio16",25.739,14.0781
"bio2",47.2397,43.4151
"bio4",0,0
"nitrogen",0,0
"ruggedness",25.1841,40.9035
"sand",0.7613,1.3663
"soc",1.0759,0.2369
