"variable","percent.contribution","permutation.importance"
"bio13",5.5422,8.5511
"bio15",10.5887,16.7854
"bio2",4.2674,7.0467
"bio4",1.9004,0.2375
"ruggedness",77.2831,66.0333
"soc",0.4182,1.346
