"variable","percent.contribution","permutation.importance"
"bio12",42.262,27.939
"bio14",0.2556,0.6208
"bio2",3.4104,2.1156
"bio4",12.7056,19.8698
"bio6",0.4244,1.8459
"bio8",5.46,3.1303
"bio9",1.9835,2.3324
"ruggedness",31.4631,37.9573
"sand",0.9838,0.8467
"soc",1.0515,3.3422
