"variable","percent.contribution","permutation.importance"
"bio12",9.4334,30.9903
"bio14",19.7526,0
"bio15",2.7466,3.4363
"bio2",2.3925,4.213
"nitrogen",48.9805,37.455
"ruggedness",2.3848,0.3522
"sand",0,0
"soc",14.3096,23.5531
