"variable","percent.contribution","permutation.importance"
"bio15",16.403,34.0938
"bio17",13.6964,29.8736
"bio2",14.2341,9.1437
"bio4",9.8669,8.2452
"nitrogen",4.1397,5.094
"ruggedness",37.6441,7.7743
"sand",4.0158,5.7753
