"variable","percent.contribution","permutation.importance"
"bio14",19.1594,37.66
"bio15",6.5022,11.4389
"bio2",2.7284,2.6434
"elevation",38.7024,28.9727
"nitrogen",0.7542,6.5054
"ruggedness",21.4185,7.2278
"sand",10.7349,5.5518
