"variable","percent.contribution","permutation.importance"
"bio1",38.6778,44.6532
"bio13",22.8369,14.0726
"bio2",1.7227,0.9317
"bio4",6.4159,5.8778
"bio9",0.942,1.1521
"elevation",9.497,14.8285
"ruggedness",16.9353,16.2322
"sand",1.8776,1.5609
"soc",1.0949,0.691
