"variable","percent.contribution","permutation.importance"
"bio16",43.6303,17.1428
"bio2",2.7844,16.2166
"bio5",12.6894,6.7823
"bio8",2.7374,0
"elevation",5.1812,0
"nitrogen",3.8782,0
"ruggedness",17.2737,19.6198
"sand",7.8545,36.6495
"soc",3.9709,3.589
