"variable","percent.contribution","permutation.importance"
"bio14",7.8074,14.3695
"bio15",4.9711,10.6011
"bio2",25.981,19.2876
"bio4",5.9049,6.4221
"elevation",28.0025,6.0342
"nitrogen",7.5006,11.9494
"ruggedness",16.993,18.2722
"sand",0.1359,1.1024
"soc",2.7037,11.9616
