"variable","percent.contribution","permutation.importance"
"bio1",19.3374,20.9481
"bio12",14.3973,29.7678
"bio15",0.7461,1.5649
"bio2",18.2988,31.8513
"bio4",44.2011,15.8678
"nitrogen",0,0
"ruggedness",3.0193,0
"sand",0,0
"soc",0,0
