"variable","percent.contribution","permutation.importance"
"bio12",32.0787,10.9721
"bio15",11.85,7.7498
"bio2",0,0
"bio4",5.0294,0
"nitrogen",21.092,7.3049
"ruggedness",3.4884,0
"sand",15.9048,51.4973
"soc",10.5568,22.476
