"variable","percent.contribution","permutation.importance"
"bio12",16.8842,21.8375
"bio14",12.1125,19.5007
"bio2",1.3516,0.5168
"bio4",7.7833,10.241
"bio5",35.9916,32.328
"bio8",12.1154,2.9452
"ruggedness",13.648,12.3701
"sand",0.1133,0.2608
