"variable","percent.contribution","permutation.importance"
"bio1",1.7818,15.5604
"bio15",15.5347,0
"bio4",20.0011,24.5203
"bio8",4.2615,28.5943
"ruggedness",1.5152,0
"sand",0,0
"soc",56.9057,31.325
