"variable","percent.contribution","permutation.importance"
"bio13",2.1696,0
"bio15",12.0659,12.5373
"bio2",42.1209,25.9572
"bio4",0.5641,2.0869
"bio5",36.899,45.247
"ruggedness",0.6679,0.5957
"sand",0.244,4.518
"soc",5.2687,9.0578
