"variable","percent.contribution","permutation.importance"
"bio14",4.5357,5.3848
"bio15",1.5844,0.5812
"bio2",0.4205,0
"bio4",20.5124,10.1164
"bio8",7.0994,5.285
"bio9",0.0376,1.1045
"nitrogen",6.8227,10.3618
"ruggedness",47.7393,57.8892
"sand",3.6233,2.0627
"soc",7.6246,7.2143
