"variable","percent.contribution","permutation.importance"
"bio1",24.0086,27.3256
"bio12",10.5176,6.7557
"bio15",20.0172,24.8864
"bio2",6.4684,9.1841
"bio4",19.8246,14.1954
"bio8",6.3656,6.0087
"ruggedness",10.4954,9.647
"sand",2.3026,1.9972
