"settings","features","rm","train.AUC","avg.test.AUC","var.test.AUC","avg.diff.AUC","var.diff.AUC","avg.test.orMTP","var.test.orMTP","avg.test.or10pct","var.test.or10pct","AICc","delta.AICc","w.AIC","parameters"
"H_0.5","H",0.5,0.9259,0.61062033393866,0.136400760069419,0.311336497287239,0.0978045462635526,0.604166666666667,0.182291666666667,0.6875,0.223958333333333,NA,NA,NA,102
