"variable","percent.contribution","permutation.importance"
"bio12",48.3048,29.8278
"bio15",14.6669,22.0493
"bio2",0.121,0
"bio4",5.3306,9.3288
"bio8",4.2282,3.9645
"ruggedness",22.4203,32.4231
"sand",4.9283,2.4066
