"variable","percent.contribution","permutation.importance"
"bio15",34.0855,36.478
"bio16",9.5837,6.4457
"bio2",5.2113,0
"bio4",2.0934,0
"nitrogen",44.675,56.6736
"ruggedness",0.9327,0.4027
"sand",3.384,0
"soc",0.0343,0
