"variable","percent.contribution","permutation.importance"
"bio15",18.1893,11.2166
"bio16",8.0821,18.3425
"bio2",2.657,6.341
"bio4",12.5336,18.287
"elevation",30.3616,28.7345
"nitrogen",2.2043,3.8864
"ruggedness",16.8183,0
"sand",0.3875,0.2445
"soc",8.7663,12.9475
