"variable","percent.contribution","permutation.importance"
"bio1",43.5366,43.4699
"bio12",50.9925,34.1904
"bio14",0,0
"bio15",0,0
"bio2",5.4709,22.3396
"nitrogen",0,0
"ruggedness",0,0
"sand",0,0
"soc",0,0
