"variable","percent.contribution","permutation.importance"
"bio12",16.9613,7.4646
"bio15",5.827,6.4271
"bio2",0.6734,0.8603
"bio9",21.5989,8.4008
"nitrogen",35.5569,0
"ruggedness",12.8083,68.3198
"sand",1.1461,0.9615
"soc",5.4281,7.5658
