"variable","percent.contribution","permutation.importance"
"bio15",1.0082,0
"bio17",6.3226,0
"bio2",2.3315,13.1387
"bio4",4.9056,14.3974
"bio8",7.1485,0
"nitrogen",5.3827,8.4832
"ruggedness",51.4239,17.0699
"sand",12.9619,42.3473
"soc",8.5152,4.5635
