"variable","percent.contribution","permutation.importance"
"bio13",0,0
"bio14",76.5284,38.0681
"bio15",23.4716,61.9319
"bio2",0,0
"bio4",0,0
"nitrogen",0,0
"ruggedness",0,0
"sand",0,0
