"variable","percent.contribution","permutation.importance"
"bio14",16.6728,5.0015
"bio15",13.2154,10.83
"bio2",8.0757,16.295
"bio4",11.9608,8.3348
"elevation",23.5144,52.1439
"nitrogen",3.465,1.3239
"ruggedness",4.4919,0.5502
"sand",1.3711,1.5385
"soc",17.2329,3.9823
