"variable","percent.contribution","permutation.importance"
"bio15",13.8456,11.7268
"bio2",31.1501,33.7148
"bio4",1.3481,9.2514
"elevation",18.037,25.0417
"nitrogen",0.5434,0.2038
"ruggedness",11.9068,14.7854
"sand",23.169,5.2761
