"variable","percent.contribution","permutation.importance"
"bio14",20.5846,25.8212
"bio16",0.066,0.2792
"bio2",0.5338,0.4635
"bio4",8.272,4.8128
"bio9",13.9579,25.6045
"nitrogen",53.4342,37.463
"ruggedness",2.3062,4.1646
"sand",0.7437,1.0266
"soc",0.1016,0.3646
