"variable","percent.contribution","permutation.importance"
"bio12",65.3453,69.9245
"bio15",0.5456,0.9938
"bio2",8.4995,0.5674
"bio8",2.8003,13.7738
"bio9",3.5088,5.0928
"nitrogen",4.2151,2.1358
"ruggedness",10.6725,4.8902
"sand",1.2093,2.0394
"soc",3.2035,0.5823
