"variable","percent.contribution","permutation.importance"
"bio14",1.3073,0
"bio15",0.0987,0
"bio2",3.9571,14.8809
"bio6",12.8619,8.616
"ruggedness",43.8222,23.2538
"sand",34.4777,53.2493
"soc",3.4752,0
