ISRICSOILGRIDS_new_average_phx10percent_reduced,x,y
76.0,-118.8125,43.4375
73.0,-99.0625,31.8125
61.0,115.9375,-33.8125
77.0,-109.5625,39.5625
50.0,-76.3125,55.1875
69.0,48.5625,41.0625
50.0,-79.3125,39.6875
-9999.0,3.3125,39.4375
53.0,-94.6875,60.6875
-9999.0,-75.9375,43.1875
50.0,-81.5625,34.4375
62.0,54.8125,70.9375
76.0,98.8125,34.4375
57.0,71.0625,69.3125
65.0,30.9375,37.9375
48.0,15.9375,63.4375
54.0,-90.8125,55.9375
66.0,92.1875,29.6875
68.0,109.9375,33.0625
52.0,174.1875,67.1875
78.0,53.1875,29.4375
54.0,-127.1875,66.8125
51.0,78.5625,66.5625
71.0,-107.4375,33.6875
48.0,90.0625,62.6875
62.0,128.5625,63.3125
64.0,-96.3125,40.4375
49.0,134.4375,53.5625
62.0,9.1875,52.4375
72.0,-101.4375,22.3125
53.0,97.5625,60.9375
49.0,109.9375,1.6875
-9999.0,-88.5625,48.3125
67.0,-111.0625,39.6875
50.0,150.5625,59.0625
-9999.0,-119.4375,33.8125
49.0,69.3125,64.0625
66.0,100.1875,31.9375
56.0,-90.6875,35.9375
-9999.0,140.6875,73.8125
65.0,41.3125,39.6875
56.0,158.9375,65.8125
53.0,143.5625,-5.5625
60.0,115.0625,28.0625
54.0,-91.4375,38.0625
46.0,125.0625,57.9375
-9999.0,28.6875,36.9375
-9999.0,-113.3125,68.1875
55.0,84.9375,69.9375
59.0,-118.0625,56.6875
52.0,-73.8125,4.3125
53.0,69.1875,58.8125
51.0,129.3125,55.6875
50.0,63.1875,65.6875
59.0,-146.1875,68.4375
68.0,94.5625,21.9375
55.0,134.1875,46.6875
63.0,-117.5625,68.1875
56.0,96.0625,69.6875
50.0,-87.3125,31.6875
57.0,26.5625,57.3125
56.0,81.0625,56.3125
54.0,-109.3125,57.8125
49.0,158.4375,57.0625
57.0,77.5625,31.6875
48.0,-103.1875,61.6875
83.0,-102.6875,25.9375
51.0,97.5625,62.9375
54.0,85.8125,56.3125
-9999.0,-27.3125,71.5625
66.0,13.5625,42.4375
65.0,120.9375,46.9375
58.0,102.0625,58.8125
51.0,91.4375,62.4375
60.0,-113.0625,55.1875
51.0,-86.4375,33.5625
48.0,121.9375,-4.4375
-9999.0,-27.8125,69.8125
66.0,-107.6875,28.8125
58.0,81.5625,58.9375
63.0,10.5625,57.4375
53.0,-125.8125,51.0625
66.0,84.9375,42.5625
74.0,36.1875,40.6875
51.0,-145.9375,60.5625
62.0,22.0625,55.3125
73.0,111.4375,47.8125
49.0,49.4375,63.9375
50.0,-152.9375,57.6875
54.0,131.1875,54.0625
-9999.0,-72.8125,41.1875
52.0,-150.3125,60.8125
46.0,-130.0625,53.8125
61.0,107.4375,51.3125
-9999.0,116.1875,22.8125
61.0,73.6875,56.9375
50.0,-94.0625,50.3125
59.0,78.8125,69.4375
59.0,111.3125,50.5625
56.0,-95.0625,33.3125
65.0,81.9375,51.1875
73.0,-107.9375,48.0625
59.0,-131.1875,62.4375
77.0,110.8125,40.9375
50.0,76.1875,60.0625
57.0,115.6875,27.4375
50.0,-91.3125,54.5625
70.0,40.5625,47.6875
58.0,120.4375,60.0625
51.0,131.8125,56.9375
78.0,-101.1875,30.9375
51.0,59.9375,62.5625
51.0,138.9375,58.6875
72.0,117.5625,-32.1875
70.0,-98.8125,39.8125
48.0,-114.9375,65.6875
47.0,71.6875,62.3125
60.0,105.9375,70.9375
57.0,-0.6875,50.9375
58.0,-121.4375,60.6875
52.0,136.6875,54.3125
51.0,22.0625,58.4375
78.0,132.0625,-30.8125
51.0,-102.0625,60.6875
49.0,84.0625,63.4375
69.0,1.5625,39.0625
50.0,51.0625,62.9375
48.0,110.8125,-2.1875
62.0,48.3125,56.8125
-9999.0,51.6875,39.0625
84.0,-118.0625,37.3125
62.0,-95.0625,45.9375
59.0,121.4375,53.1875
61.0,31.9375,54.0625
78.0,107.3125,34.9375
59.0,-0.4375,43.9375
69.0,90.6875,54.8125
53.0,89.1875,56.9375
53.0,9.9375,46.8125
52.0,-84.6875,30.8125
48.0,-74.4375,57.9375
56.0,107.8125,15.8125
51.0,70.9375,67.0625
49.0,157.0625,55.6875
48.0,58.1875,67.8125
-9999.0,164.0625,-20.4375
50.0,-82.0625,46.8125
57.0,-22.3125,70.5625
55.0,-86.5625,32.3125
54.0,61.1875,58.9375
56.0,-81.0625,49.1875
74.0,100.4375,49.0625
-9999.0,-70.0625,41.0625
63.0,100.8125,73.5625
58.0,53.4375,71.5625
46.0,102.1875,3.5625
70.0,11.8125,51.8125
72.0,-117.6875,42.1875
53.0,-81.3125,31.4375
-9999.0,-18.4375,63.3125
56.0,110.3125,22.3125
50.0,10.0625,62.1875
48.0,-103.4375,60.9375
-9999.0,16.6875,78.3125
58.0,120.8125,47.6875
73.0,90.1875,51.0625
61.0,-93.5625,48.5625
60.0,-110.0625,44.6875
54.0,-82.6875,51.9375
54.0,-63.5625,50.3125
57.0,86.5625,70.0625
50.0,-110.1875,63.9375
70.0,33.9375,48.8125
59.0,-80.4375,40.9375
72.0,-115.6875,30.8125
61.0,91.1875,74.0625
-9999.0,134.5625,-6.8125
55.0,13.0625,65.0625
81.0,112.3125,37.5625
66.0,53.5625,55.4375
50.0,29.3125,60.4375
48.0,146.6875,59.6875
61.0,-88.0625,38.8125
46.0,69.1875,65.9375
53.0,-156.1875,63.3125
56.0,-121.3125,64.3125
57.0,101.5625,26.8125
57.0,118.0625,59.0625
50.0,-69.6875,50.6875
50.0,54.6875,61.0625
-9999.0,122.3125,16.3125
57.0,72.1875,61.0625
53.0,-78.8125,-4.3125
81.0,-109.5625,41.4375
58.0,100.0625,26.1875
73.0,99.9375,35.8125
-9999.0,-25.3125,68.9375
57.0,139.9375,75.5625
51.0,146.3125,59.1875
-9999.0,139.6875,-36.3125
47.0,105.9375,-1.8125
56.0,137.9375,63.4375
65.0,-143.3125,66.6875
49.0,84.1875,62.8125
-9999.0,-80.3125,42.1875
71.0,37.1875,40.4375
53.0,41.8125,56.5625
58.0,90.0625,52.5625
64.0,11.0625,45.5625
52.0,-131.6875,66.1875
55.0,-158.5625,64.4375
60.0,-122.5625,39.1875
48.0,-114.8125,65.8125
53.0,109.4375,18.8125
50.0,-80.4375,38.6875
62.0,-93.9375,16.6875
66.0,143.4375,-19.0625
50.0,-92.6875,49.0625
62.0,97.5625,19.0625
74.0,-5.9375,34.1875
50.0,80.8125,60.0625
78.0,125.6875,46.3125
66.0,40.0625,51.5625
61.0,-8.4375,53.4375
53.0,99.3125,13.0625
52.0,77.3125,59.0625
57.0,104.3125,19.9375
60.0,130.3125,47.6875
63.0,-95.1875,37.9375
63.0,-64.1875,-19.5625
59.0,-92.6875,63.9375
62.0,145.1875,-37.5625
49.0,30.0625,63.6875
76.0,142.4375,-34.8125
49.0,44.1875,65.5625
54.0,-151.3125,67.5625
59.0,-155.3125,68.8125
73.0,80.9375,50.6875
81.0,-105.4375,31.1875
52.0,-128.0625,53.3125
57.0,150.3125,65.3125
-9999.0,137.8125,45.9375
-9999.0,117.6875,-35.5625
-9999.0,-81.4375,52.4375
47.0,57.9375,67.8125
60.0,105.4375,73.9375
54.0,-92.1875,35.0625
54.0,130.5625,70.5625
62.0,22.5625,38.5625
53.0,-132.1875,65.4375
48.0,12.6875,60.4375
70.0,-4.8125,36.8125
70.0,40.4375,48.6875
58.0,77.3125,32.3125
56.0,-140.0625,62.9375
50.0,-90.0625,53.0625
56.0,117.6875,60.4375
-9999.0,-79.0625,33.3125
59.0,18.4375,47.6875
58.0,-52.5625,69.8125
56.0,40.0625,57.5625
53.0,-77.9375,-6.5625
50.0,168.1875,61.6875
50.0,13.1875,61.8125
48.0,-86.1875,53.4375
53.0,-172.6875,66.3125
56.0,-87.9375,32.6875
-9999.0,23.8125,-34.0625
56.0,153.0625,-29.0625
53.0,142.4375,48.3125
55.0,87.3125,51.8125
51.0,-89.3125,55.6875
70.0,44.8125,52.5625
69.0,-103.5625,50.5625
55.0,-116.5625,54.8125
65.0,39.1875,53.1875
62.0,111.4375,30.6875
67.0,-96.3125,42.6875
77.0,125.4375,-32.4375
79.0,115.5625,38.8125
57.0,104.4375,14.0625
58.0,-122.6875,45.0625
84.0,122.1875,43.8125
52.0,83.6875,69.0625
50.0,138.4375,-3.5625
56.0,-151.6875,64.9375
50.0,19.6875,48.6875
55.0,-115.1875,54.8125
51.0,145.0625,-41.6875
53.0,-87.8125,32.6875
-9999.0,50.1875,37.8125
50.0,70.0625,67.1875
52.0,130.6875,-12.5625
60.0,125.0625,50.8125
57.0,-155.0625,67.1875
54.0,-127.0625,62.8125
48.0,82.0625,67.3125
49.0,86.9375,59.4375
54.0,113.9375,25.5625
55.0,-149.9375,61.1875
59.0,-51.0625,68.6875
-9999.0,-134.3125,60.1875
68.0,102.0625,34.3125
56.0,-148.4375,62.1875
70.0,41.5625,50.8125
65.0,82.9375,51.4375
56.0,-82.4375,34.8125
59.0,22.9375,48.4375
59.0,105.3125,10.6875
48.0,-55.0625,48.0625
53.0,99.4375,62.0625
66.0,-117.0625,68.4375
50.0,141.5625,43.5625
-9999.0,-14.5625,64.3125
58.0,29.6875,51.5625
49.0,-78.3125,53.8125
65.0,147.0625,-32.8125
49.0,88.8125,62.5625
52.0,-85.4375,49.3125
59.0,74.0625,42.0625
47.0,-71.3125,45.1875
47.0,90.4375,62.6875
61.0,-104.0625,19.6875
57.0,83.6875,51.6875
50.0,70.4375,59.8125
63.0,-99.8125,67.5625
55.0,-149.9375,65.5625
64.0,149.9375,-32.0625
56.0,100.6875,52.5625
54.0,-156.9375,58.9375
66.0,102.1875,26.3125
-9999.0,-41.6875,64.4375
82.0,100.6875,36.9375
56.0,-71.5625,63.9375
57.0,106.6875,59.6875
55.0,94.6875,69.3125
60.0,-83.4375,22.8125
62.0,-118.6875,42.6875
-9999.0,149.1875,-37.9375
63.0,39.0625,54.4375
72.0,-8.9375,38.9375
58.0,12.0625,53.5625
45.0,-65.1875,46.8125
56.0,165.5625,62.4375
59.0,128.9375,48.9375
60.0,98.8125,55.3125
59.0,29.5625,-30.1875
77.0,-100.6875,22.6875
51.0,59.3125,65.4375
-9999.0,47.6875,-23.9375
52.0,42.1875,59.6875
62.0,-110.6875,43.4375
50.0,-62.3125,53.3125
59.0,22.9375,46.3125
51.0,67.5625,60.1875
76.0,-4.0625,41.4375
52.0,78.5625,60.5625
51.0,66.5625,61.1875
66.0,105.4375,49.6875
53.0,92.4375,67.6875
50.0,17.1875,64.3125
57.0,108.9375,26.1875
-9999.0,-169.8125,65.8125
54.0,102.5625,21.8125
69.0,78.6875,44.5625
58.0,-102.0625,63.4375
71.0,-107.5625,49.6875
50.0,71.9375,61.9375
63.0,-82.4375,22.9375
68.0,115.8125,32.1875
59.0,74.4375,71.3125
79.0,90.1875,31.5625
55.0,84.5625,54.6875
74.0,-100.1875,21.1875
64.0,-102.6875,18.0625
63.0,-114.6875,69.6875
53.0,25.9375,56.9375
58.0,75.4375,56.8125
59.0,104.4375,32.8125
48.0,48.6875,62.3125
47.0,75.6875,62.4375
56.0,143.6875,63.5625
57.0,36.3125,51.6875
51.0,-67.6875,47.1875
69.0,39.9375,50.1875
56.0,-130.8125,57.0625
53.0,160.6875,64.4375
52.0,134.8125,63.6875
59.0,138.1875,52.3125
55.0,26.3125,70.0625
-9999.0,165.8125,60.0625
72.0,-114.0625,44.8125
62.0,-154.4375,70.8125
64.0,113.5625,38.9375
62.0,111.8125,27.3125
51.0,-75.1875,39.4375
70.0,117.1875,-31.6875
-9999.0,-87.4375,44.9375
65.0,38.8125,53.1875
56.0,129.3125,53.6875
65.0,-119.3125,68.3125
50.0,134.1875,55.0625
65.0,104.1875,33.1875
61.0,-71.1875,-38.6875
44.0,-73.0625,42.9375
59.0,-28.8125,71.9375
-9999.0,-76.6875,43.9375
62.0,20.4375,44.1875
59.0,101.4375,23.9375
51.0,83.3125,59.5625
62.0,111.5625,29.9375
66.0,35.4375,52.0625
57.0,140.4375,40.9375
47.0,-83.1875,35.5625
63.0,102.5625,23.5625
71.0,115.4375,51.5625
50.0,35.5625,62.3125
54.0,148.0625,-37.3125
56.0,-86.6875,32.1875
49.0,137.1875,46.6875
57.0,134.6875,-12.6875
59.0,-116.8125,58.9375
50.0,-79.0625,44.9375
71.0,100.6875,37.9375
59.0,-149.8125,64.6875
52.0,-133.4375,65.8125
-9999.0,-83.0625,44.0625
56.0,152.1875,59.3125
53.0,-73.1875,42.5625
53.0,77.1875,60.4375
60.0,-86.1875,39.5625
52.0,140.9375,53.1875
54.0,-148.6875,65.5625
54.0,-74.4375,39.5625
57.0,-153.5625,58.8125
51.0,-130.8125,69.1875
73.0,114.9375,39.4375
68.0,-100.9375,25.3125
62.0,102.8125,54.3125
45.0,110.1875,-0.9375
57.0,-126.0625,54.6875
58.0,174.9375,-37.5625
51.0,76.3125,58.6875
73.0,26.1875,35.0625
68.0,-120.6875,40.9375
78.0,94.8125,35.3125
49.0,84.6875,63.3125
-9999.0,-27.6875,70.5625
62.0,35.4375,54.1875
78.0,112.1875,40.4375
77.0,119.4375,33.4375
53.0,90.4375,67.6875
-9999.0,-83.3125,65.5625
49.0,-105.1875,60.9375
-9999.0,81.5625,16.3125
76.0,-116.6875,33.9375
48.0,19.3125,64.1875
53.0,12.4375,63.9375
47.0,-96.3125,58.0625
49.0,-131.5625,55.0625
63.0,86.4375,54.5625
-9999.0,-162.4375,55.5625
64.0,-95.6875,48.9375
60.0,-90.9375,42.6875
75.0,49.8125,36.6875
49.0,-76.0625,36.4375
81.0,101.9375,39.6875
-9999.0,51.0625,38.3125
-9999.0,26.9375,36.8125
48.0,136.9375,56.5625
61.0,131.1875,60.4375
62.0,30.9375,40.8125
50.0,70.0625,61.5625
52.0,105.6875,-5.0625
72.0,-119.9375,43.9375
61.0,130.3125,61.1875
58.0,-55.0625,72.1875
-9999.0,19.6875,-34.9375
64.0,131.0625,47.4375
57.0,-112.9375,56.9375
52.0,108.8125,-7.6875
59.0,-122.0625,60.4375
54.0,102.3125,18.9375
51.0,162.4375,61.6875
59.0,151.6875,-30.9375
-9999.0,-161.0625,64.8125
50.0,78.9375,67.4375
53.0,18.1875,67.8125
54.0,-145.5625,69.8125
62.0,55.1875,71.1875
52.0,59.1875,56.8125
46.0,110.8125,1.0625
49.0,53.3125,63.5625
50.0,-88.3125,50.8125
50.0,80.3125,64.3125
71.0,26.4375,42.5625
56.0,-76.6875,41.9375
73.0,14.1875,41.5625
51.0,154.4375,62.3125
59.0,-71.5625,-42.8125
53.0,150.3125,-34.9375
62.0,113.9375,53.1875
59.0,104.4375,23.4375
57.0,46.0625,53.1875
51.0,-62.9375,51.6875
-9999.0,-87.6875,43.1875
54.0,116.4375,25.3125
55.0,19.5625,51.8125
52.0,-127.8125,57.8125
67.0,36.1875,40.9375
45.0,122.3125,-1.3125
52.0,98.0625,14.4375
75.0,-99.5625,31.6875
-9999.0,140.8125,43.3125
83.0,90.9375,44.0625
56.0,19.6875,51.1875
49.0,-87.4375,31.5625
63.0,27.5625,53.1875
58.0,-147.6875,68.5625
66.0,28.1875,-31.8125
58.0,-77.8125,-6.0625
53.0,60.1875,56.3125
52.0,-128.0625,69.1875
61.0,68.1875,56.5625
48.0,17.0625,63.5625
53.0,-122.3125,46.9375
-9999.0,152.5625,58.9375
56.0,-151.4375,62.6875
65.0,95.6875,20.3125
60.0,70.0625,39.3125
-9999.0,92.4375,50.1875
49.0,50.8125,66.5625
64.0,29.6875,-23.8125
55.0,27.0625,58.5625
51.0,-66.9375,54.0625
62.0,101.3125,29.6875
46.0,117.8125,1.9375
63.0,29.5625,-25.4375
56.0,-1.9375,53.4375
51.0,-77.3125,52.0625
53.0,31.9375,57.3125
53.0,94.0625,25.8125
50.0,-163.0625,62.5625
49.0,-145.9375,65.1875
53.0,63.1875,58.8125
69.0,114.3125,51.6875
61.0,15.9375,46.9375
-9999.0,-48.8125,63.1875
56.0,61.1875,58.3125
47.0,-71.0625,45.8125
60.0,118.8125,60.9375
75.0,-119.9375,43.6875
57.0,127.1875,72.9375
61.0,73.5625,36.5625
-9999.0,-55.8125,50.1875
53.0,114.0625,23.4375
72.0,112.8125,49.4375
49.0,90.6875,62.5625
70.0,91.8125,28.5625
53.0,-121.0625,51.9375
51.0,8.1875,61.9375
50.0,58.3125,60.8125
-9999.0,124.6875,11.6875
53.0,135.0625,63.4375
63.0,150.0625,-36.5625
57.0,30.8125,50.5625
54.0,-86.5625,33.1875
62.0,27.6875,49.1875
-9999.0,-43.6875,62.3125
52.0,-106.6875,40.3125
51.0,95.9375,61.3125
65.0,-97.9375,67.3125
53.0,-158.3125,61.9375
58.0,46.1875,53.6875
57.0,-144.0625,65.5625
-9999.0,-69.0625,-55.8125
-9999.0,-42.6875,64.3125
62.0,-95.4375,35.3125
51.0,156.9375,57.6875
54.0,14.0625,57.9375
59.0,145.1875,-18.1875
65.0,-106.0625,23.3125
47.0,88.0625,63.1875
-9999.0,-132.8125,68.4375
53.0,87.5625,54.1875
68.0,81.8125,51.4375
60.0,99.4375,26.1875
67.0,-83.3125,41.6875
64.0,-122.4375,67.8125
74.0,145.1875,-35.4375
61.0,45.1875,55.0625
49.0,16.1875,63.6875
46.0,58.8125,67.5625
59.0,95.8125,55.6875
60.0,105.9375,22.1875
-9999.0,-32.0625,68.1875
80.0,85.0625,43.0625
64.0,132.6875,-15.1875
61.0,108.3125,72.8125
56.0,-64.0625,-19.6875
59.0,-96.6875,35.0625
58.0,-155.9375,70.5625
81.0,-104.8125,27.4375
62.0,102.5625,25.5625
48.0,87.5625,61.5625
-9999.0,-118.1875,33.3125
54.0,-129.9375,63.1875
65.0,100.4375,50.4375
56.0,107.6875,13.4375
51.0,85.1875,67.0625
77.0,-1.0625,40.6875
49.0,-68.1875,56.0625
69.0,60.5625,54.5625
51.0,143.0625,43.8125
63.0,73.9375,33.4375
67.0,-97.6875,43.6875
62.0,-106.0625,26.8125
49.0,33.6875,62.9375
72.0,4.1875,43.8125
65.0,34.8125,51.8125
77.0,143.9375,-31.4375
74.0,137.4375,-31.9375
50.0,28.1875,65.8125
51.0,-146.8125,62.0625
-9999.0,121.6875,14.8125
51.0,-82.3125,52.0625
53.0,143.8125,62.8125
49.0,-151.1875,62.3125
64.0,-76.0625,45.0625
61.0,-87.3125,41.4375
61.0,96.6875,55.1875
52.0,34.5625,60.9375
57.0,117.3125,64.3125
56.0,-108.1875,67.0625
72.0,42.9375,40.4375
57.0,-121.9375,51.9375
59.0,-139.9375,61.0625
51.0,40.1875,62.6875
68.0,-98.0625,18.4375
61.0,120.1875,50.8125
58.0,171.3125,68.1875
59.0,-156.5625,69.0625
78.0,107.8125,34.3125
54.0,-120.9375,53.1875
52.0,32.1875,58.9375
55.0,123.4375,54.5625
59.0,125.1875,63.5625
54.0,-84.6875,31.4375
53.0,-93.0625,32.8125
49.0,-154.4375,60.8125
52.0,88.9375,52.5625
50.0,121.8125,-4.1875
52.0,-122.9375,53.6875
58.0,157.5625,63.1875
63.0,9.4375,48.8125
75.0,36.3125,34.3125
60.0,147.9375,-42.3125
55.0,116.5625,27.0625
68.0,-111.9375,68.6875
52.0,90.8125,58.8125
53.0,-131.1875,68.3125
49.0,138.0625,59.1875
54.0,-132.3125,59.3125
52.0,17.8125,51.4375
66.0,24.8125,41.1875
54.0,-162.9375,67.8125
59.0,12.8125,46.8125
78.0,124.0625,44.3125
56.0,103.3125,29.5625
57.0,107.9375,26.1875
73.0,15.6875,40.9375
54.0,99.3125,61.5625
60.0,115.5625,-33.9375
61.0,-154.3125,67.3125
-9999.0,-102.1875,68.9375
57.0,-47.4375,60.8125
-9999.0,1.4375,51.8125
67.0,18.6875,-33.4375
66.0,125.0625,43.3125
67.0,98.5625,30.4375
52.0,131.1875,66.0625
72.0,-104.8125,49.1875
57.0,7.9375,49.5625
63.0,99.6875,16.5625
58.0,-114.5625,66.6875
53.0,155.8125,65.9375
71.0,102.9375,49.3125
82.0,-116.3125,36.5625
-9999.0,40.9375,67.8125
51.0,-145.9375,62.9375
73.0,128.9375,-27.5625
57.0,-92.4375,37.9375
54.0,173.4375,66.9375
49.0,76.1875,65.3125
54.0,149.1875,67.3125
57.0,-154.4375,62.8125
53.0,115.0625,58.8125
-9999.0,8.3125,53.6875
51.0,-82.1875,49.9375
50.0,58.5625,61.6875
-9999.0,-42.0625,64.5625
74.0,-109.1875,51.3125
60.0,125.3125,49.8125
60.0,134.6875,45.9375
54.0,-142.6875,67.5625
51.0,86.0625,65.9375
52.0,47.9375,61.9375
-9999.0,10.3125,58.8125
48.0,88.1875,61.0625
50.0,-67.9375,53.8125
56.0,-120.3125,54.1875
49.0,47.5625,63.3125
53.0,135.5625,63.9375
62.0,-96.5625,31.5625
62.0,148.0625,-20.4375
60.0,69.4375,57.8125
73.0,123.3125,-32.0625
56.0,33.9375,69.3125
60.0,107.4375,53.4375
52.0,-93.3125,32.9375
53.0,-139.5625,66.6875
54.0,162.5625,65.8125
60.0,-150.5625,70.4375
49.0,38.9375,64.0625
73.0,-107.6875,49.8125
-9999.0,27.3125,35.6875
49.0,27.3125,64.4375
77.0,139.0625,-30.3125
54.0,102.0625,63.3125
52.0,87.6875,52.6875
-9999.0,-23.3125,64.8125
51.0,93.6875,66.4375
56.0,-115.8125,44.9375
53.0,-133.1875,64.3125
59.0,73.8125,71.0625
55.0,-23.4375,65.5625
52.0,119.0625,27.1875
76.0,114.3125,37.6875
75.0,145.4375,-35.3125
52.0,35.1875,58.5625
58.0,26.1875,55.1875
50.0,-72.3125,-41.4375
53.0,134.4375,65.1875
57.0,147.4375,66.0625
-9999.0,122.6875,-5.8125
57.0,-55.1875,72.8125
62.0,-122.5625,69.0625
55.0,-9.1875,52.5625
60.0,102.5625,72.9375
50.0,150.0625,61.3125
55.0,146.3125,67.4375
51.0,-127.1875,68.0625
57.0,34.8125,50.1875
-9999.0,137.4375,45.4375
50.0,174.1875,62.4375
54.0,136.1875,53.5625
58.0,-94.4375,36.5625
43.0,112.1875,-1.1875
58.0,-148.5625,64.4375
64.0,34.6875,52.1875
83.0,101.5625,38.3125
60.0,105.8125,55.3125
78.0,-1.3125,41.9375
50.0,63.5625,62.5625
53.0,106.3125,62.6875
67.0,33.1875,50.3125
51.0,142.3125,47.3125
52.0,-102.6875,60.1875
-9999.0,53.6875,70.6875
56.0,24.3125,41.9375
60.0,14.8125,47.6875
-9999.0,44.4375,68.5625
52.0,115.3125,55.3125
59.0,97.0625,57.1875
52.0,-60.1875,54.0625
-9999.0,144.4375,-7.8125
-9999.0,49.1875,42.0625
50.0,172.3125,64.4375
-9999.0,75.1875,68.9375
50.0,81.0625,65.5625
53.0,167.1875,65.6875
72.0,24.5625,36.8125
-9999.0,-63.1875,50.0625
52.0,93.9375,25.4375
50.0,69.3125,62.8125
57.0,70.0625,57.4375
60.0,-115.6875,53.6875
