aridity_index_UNEP,x,y
0.7028090953826904,28.1875,41.4375
0.5497100949287415,-98.3125,68.3125
1.1081660985946655,42.4375,65.8125
1.0406583547592163,55.8125,58.5625
1.1278935670852661,94.1875,63.9375
0.45536795258522034,-142.3125,65.5625
0.5801494717597961,99.1875,52.3125
0.8443136811256409,149.8125,-36.3125
0.9562585353851318,106.6875,31.6875
1.0070226192474365,-82.5625,52.3125
0.7647013664245605,175.3125,69.8125
0.29728269577026367,-5.9375,32.3125
1.2523761987686157,-1.3125,44.0625
1.1688339710235596,77.5625,62.5625
0.6985647678375244,103.1875,60.8125
0.8326305747032166,101.9375,20.1875
0.9911696314811707,102.4375,20.4375
0.7232220768928528,-5.0625,40.4375
0.8734349608421326,29.5625,-31.3125
1.3066452741622925,107.6875,22.8125
-9999.0,109.0625,-1.6875
-9999.0,-128.6875,50.6875
0.9879818558692932,-128.6875,60.4375
1.5415010452270508,94.0625,25.4375
0.09696725010871887,129.8125,-29.4375
0.7051030993461609,101.9375,60.8125
1.0836082696914673,48.3125,62.0625
0.25414690375328064,-121.3125,37.9375
1.6796022653579712,118.5625,28.4375
0.6144883036613464,142.4375,-15.5625
0.6131156086921692,138.1875,70.1875
1.0779448747634888,33.6875,56.9375
1.5881900787353516,152.9375,-30.3125
1.6747119426727295,-69.6875,47.1875
0.6155313849449158,21.0625,48.0625
1.1341111660003662,159.0625,57.9375
0.7437989115715027,110.8125,72.3125
0.7854225635528564,-106.3125,64.4375
0.534216582775116,131.6875,61.3125
1.0703070163726807,95.0625,63.9375
0.6485398411750793,-113.8125,60.0625
0.9886202812194824,134.0625,54.4375
1.008721947669983,67.4375,70.9375
0.7563129663467407,146.3125,62.9375
1.4575412273406982,-52.5625,68.5625
0.414174348115921,110.1875,37.6875
1.6991221904754639,-64.9375,53.6875
1.0652247667312622,43.0625,60.9375
1.1062077283859253,75.4375,60.6875
0.4629923403263092,-150.8125,70.3125
1.077856183052063,14.0625,41.8125
2.8867266178131104,-6.0625,55.8125
0.13863718509674072,-118.1875,39.0625
0.8990318179130554,60.0625,59.1875
0.301448792219162,-110.3125,48.4375
1.1311851739883423,42.9375,63.9375
1.5726295709609985,-153.5625,60.0625
-9999.0,119.6875,26.0625
0.6061858534812927,121.4375,47.3125
0.49017876386642456,134.5625,62.0625
0.6327046155929565,-108.4375,53.5625
1.275363564491272,31.5625,65.4375
0.8883206844329834,110.6875,70.8125
0.19052894413471222,142.5625,-31.6875
0.9332191348075867,-147.0625,61.6875
1.6888972520828247,-74.6875,54.4375
1.1028071641921997,-90.8125,50.9375
0.7256311178207397,52.1875,53.8125
-9999.0,28.5625,60.1875
1.173329472541809,109.9375,31.8125
-9999.0,102.6875,-4.3125
4.11082649230957,-45.1875,61.5625
-9999.0,-37.6875,65.5625
0.9547148942947388,-1.1875,48.3125
0.3142229914665222,-108.9375,27.3125
1.0064924955368042,50.8125,58.1875
1.8148388862609863,134.1875,52.4375
0.7067233324050903,145.0625,66.1875
1.9004206657409668,93.8125,68.1875
1.2644309997558594,31.3125,65.4375
2.153883695602417,-20.8125,74.6875
1.1818692684173584,48.5625,65.6875
0.39015647768974304,26.8125,-30.8125
-9999.0,114.0625,21.9375
-9999.0,15.4375,43.8125
0.7925508618354797,40.3125,54.3125
0.9223374724388123,-88.4375,42.9375
1.0411851406097412,-155.4375,61.5625
0.8908438086509705,142.1875,-13.5625
0.7549709677696228,112.1875,60.0625
1.8315693140029907,140.3125,40.3125
0.7800912261009216,-72.8125,-13.6875
0.5829596519470215,123.6875,43.1875
