GTOPO30_ELEVATION,x,y
-9999.0,89.8125,21.6875
179.0,38.9375,56.8125
48.0,81.4375,67.4375
-9999.0,16.6875,76.5625
4409.0,72.6875,36.5625
114.0,-156.1875,69.6875
258.0,129.0625,36.6875
152.0,26.5625,52.9375
87.0,53.3125,65.6875
15.0,13.4375,53.9375
3511.0,100.8125,32.8125
258.0,-85.5625,40.5625
-9999.0,-165.9375,61.9375
1183.0,-103.5625,25.5625
1222.0,-123.5625,54.9375
853.0,-121.9375,47.0625
570.0,120.6875,46.3125
59.0,114.0625,3.5625
508.0,92.6875,55.9375
58.0,-0.0625,51.8125
89.0,129.5625,63.1875
701.0,126.6875,57.8125
159.0,2.4375,50.1875
748.0,-5.3125,40.1875
608.0,82.3125,50.6875
465.0,-110.1875,64.5625
1965.0,-106.8125,42.0625
284.0,127.5625,53.5625
778.0,-148.9375,60.9375
1148.0,103.9375,31.3125
572.0,-69.3125,54.3125
419.0,99.4375,61.3125
226.0,88.4375,56.4375
35.0,71.6875,65.0625
1.0,23.3125,63.9375
318.0,-73.8125,43.3125
56.0,-79.0625,51.4375
441.0,-100.8125,49.3125
180.0,-130.5625,65.9375
148.0,-90.0625,55.6875
-9999.0,-8.9375,42.1875
17.0,-161.4375,60.5625
1322.0,97.9375,52.1875
316.0,25.5625,45.0625
-9999.0,19.1875,78.1875
20.0,6.0625,62.0625
189.0,8.9375,51.9375
290.0,97.9375,58.5625
568.0,13.6875,61.9375
1422.0,70.6875,41.6875
-9999.0,102.5625,1.4375
-9999.0,120.3125,-34.0625
140.0,1.3125,49.4375
165.0,106.1875,13.4375
1619.0,99.1875,22.3125
807.0,-123.6875,54.5625
140.0,134.4375,-31.4375
1201.0,-130.8125,60.9375
3688.0,103.5625,33.3125
430.0,-73.4375,51.4375
187.0,-157.0625,61.1875
679.0,13.5625,48.8125
1130.0,29.3125,-23.5625
135.0,102.6875,5.1875
928.0,95.4375,51.3125
1667.0,-114.5625,50.3125
1187.0,-129.9375,61.1875
320.0,-171.4375,65.5625
15.0,-157.6875,70.4375
30.0,152.0625,66.5625
214.0,88.5625,55.8125
1565.0,112.1875,39.5625
2004.0,74.1875,34.3125
1596.0,-113.0625,43.3125
178.0,44.8125,62.8125
274.0,-76.4375,45.8125
304.0,-120.1875,67.1875
878.0,97.1875,3.4375
472.0,42.1875,44.6875
1596.0,112.4375,55.6875
315.0,91.5625,56.6875
-9999.0,146.0625,-41.0625
480.0,94.4375,59.4375
201.0,-125.4375,49.0625
23.0,35.6875,62.3125
609.0,-110.1875,55.5625
1.0,79.8125,10.9375
694.0,168.9375,62.0625
106.0,-82.1875,32.6875
91.0,-127.5625,69.5625
313.0,109.8125,27.4375
228.0,115.6875,28.8125
789.0,121.4375,57.0625
476.0,-101.6875,51.1875
79.0,-93.5625,31.8125
759.0,-107.4375,53.1875
-9999.0,-0.1875,39.1875
1918.0,98.3125,52.6875
187.0,93.5625,25.6875
4046.0,102.4375,28.8125
11.0,115.9375,-3.4375
76.0,139.5625,-35.1875
98.0,34.8125,63.3125
35.0,66.1875,64.5625
1629.0,28.6875,-26.4375
311.0,-66.0625,57.5625
169.0,28.4375,51.0625
6.0,122.3125,14.6875
188.0,0.5625,44.3125
297.0,138.1875,-31.1875
60.0,14.0625,52.9375
1.0,86.4375,67.4375
-9999.0,154.5625,49.0625
1766.0,-104.8125,40.9375
619.0,102.0625,19.9375
914.0,-26.1875,68.9375
153.0,47.9375,60.4375
802.0,96.1875,70.1875
1013.0,-71.0625,-42.6875
605.0,-114.4375,54.9375
476.0,18.4375,65.9375
227.0,122.6875,-33.5625
803.0,116.6875,52.9375
1238.0,100.9375,21.1875
2157.0,104.5625,36.1875
4801.0,90.1875,30.4375
556.0,164.3125,65.3125
10.0,-95.8125,29.0625
1523.0,-109.6875,36.8125
120.0,38.6875,58.0625
354.0,103.3125,78.8125
100.0,156.1875,54.1875
65.0,-73.3125,-38.6875
53.0,-162.1875,64.9375
1451.0,113.4375,41.3125
721.0,12.8125,63.1875
537.0,118.9375,50.0625
305.0,-93.8125,41.6875
209.0,47.9375,39.4375
191.0,14.5625,37.4375
1502.0,-129.1875,63.5625
-9999.0,11.6875,56.1875
325.0,26.8125,49.3125
215.0,32.4375,55.0625
906.0,-116.1875,53.5625
-9999.0,14.5625,68.4375
49.0,155.8125,55.0625
60.0,68.8125,63.8125
364.0,-96.6875,42.8125
110.0,-72.9375,-37.1875
58.0,-161.5625,69.8125
-9999.0,11.6875,55.0625
680.0,59.3125,61.0625
156.0,-114.8125,61.3125
42.0,-62.0625,46.4375
857.0,-116.4375,33.4375
299.0,-72.3125,43.3125
2.0,-74.5625,65.1875
595.0,42.6875,44.5625
352.0,105.3125,61.6875
100.0,84.8125,64.8125
211.0,39.1875,44.0625
139.0,100.9375,15.6875
-9999.0,121.8125,28.9375
691.0,111.6875,33.9375
365.0,-91.6875,43.8125
534.0,101.9375,54.8125
93.0,135.3125,47.6875
354.0,25.6875,49.9375
157.0,-70.6875,59.6875
265.0,4.1875,49.9375
1216.0,-78.4375,-3.8125
102.0,134.0625,-31.9375
226.0,-91.6875,39.3125
144.0,137.3125,-31.8125
732.0,101.5625,21.4375
117.0,46.9375,56.5625
334.0,-153.9375,61.0625
124.0,29.3125,51.5625
150.0,-154.5625,64.3125
685.0,-111.9375,55.8125
416.0,121.9375,-30.6875
3805.0,72.8125,39.4375
606.0,93.3125,63.0625
27.0,-98.0625,68.9375
128.0,40.0625,60.4375
300.0,38.9375,44.4375
304.0,-66.3125,56.8125
1213.0,-117.1875,44.5625
308.0,-97.0625,46.5625
716.0,82.0625,43.5625
2208.0,102.3125,45.9375
84.0,136.8125,51.8125
518.0,94.3125,63.8125
271.0,-92.8125,45.6875
14.0,-163.3125,61.1875
853.0,4.3125,36.1875
1477.0,-110.5625,37.3125
176.0,-104.0625,67.0625
161.0,141.1875,-36.1875
1096.0,42.5625,37.4375
1737.0,-142.1875,61.4375
559.0,-70.5625,55.0625
80.0,-3.4375,58.5625
607.0,-63.8125,57.8125
1653.0,128.9375,41.5625
399.0,127.3125,34.9375
1394.0,110.3125,50.0625
99.0,56.0625,70.8125
85.0,15.9375,53.1875
1001.0,-109.4375,29.4375
975.0,-103.4375,43.3125
924.0,-116.1875,32.5625
85.0,78.0625,61.6875
278.0,133.1875,33.4375
745.0,161.9375,64.1875
171.0,21.8125,52.3125
159.0,55.6875,37.9375
165.0,24.4375,52.0625
251.0,120.1875,29.0625
841.0,-103.1875,29.5625
392.0,99.4375,69.9375
74.0,56.5625,65.8125
1240.0,-133.9375,58.6875
99.0,85.6875,64.1875
10.0,53.5625,71.0625
818.0,137.9375,60.1875
84.0,84.5625,57.4375
1074.0,148.0625,63.8125
74.0,44.1875,64.0625
150.0,38.8125,48.6875
164.0,14.9375,51.3125
734.0,155.0625,62.5625
10.0,69.6875,67.5625
531.0,-98.4375,38.1875
143.0,55.6875,56.8125
1182.0,-103.3125,18.5625
65.0,16.0625,58.4375
510.0,101.9375,20.1875
701.0,-116.3125,56.9375
14.0,15.0625,56.1875
67.0,55.6875,55.1875
311.0,-71.1875,60.5625
614.0,-123.9375,50.6875
272.0,125.5625,48.6875
405.0,-93.1875,50.9375
88.0,116.9375,4.1875
108.0,-84.4375,12.1875
602.0,-68.0625,54.0625
121.0,-72.8125,-39.5625
560.0,160.6875,58.6875
411.0,128.1875,47.5625
97.0,132.9375,-12.0625
2.0,-162.1875,60.9375
181.0,46.4375,62.5625
510.0,107.3125,16.3125
433.0,-117.0625,57.3125
2352.0,88.1875,49.5625
241.0,-74.4375,60.5625
436.0,-72.0625,50.6875
4310.0,100.8125,33.1875
302.0,129.1875,44.1875
489.0,-101.0625,50.3125
320.0,114.6875,-8.3125
250.0,-146.8125,69.6875
39.0,84.1875,69.1875
614.0,150.9375,-30.8125
30.0,-92.3125,30.8125
437.0,-26.1875,71.1875
39.0,66.3125,66.0625
1929.0,45.6875,40.1875
22.0,119.8125,33.4375
293.0,-104.3125,65.4375
20.0,-93.0625,57.1875
932.0,-109.9375,47.9375
111.0,102.3125,-1.8125
314.0,7.8125,49.0625
472.0,90.4375,55.1875
1807.0,112.5625,41.4375
302.0,121.8125,-10.5625
1662.0,-113.5625,36.5625
19.0,112.4375,28.8125
64.0,-76.3125,60.1875
76.0,-133.9375,67.4375
244.0,-86.5625,36.5625
1054.0,101.9375,19.9375
1213.0,116.6875,43.6875
43.0,68.0625,67.3125
1445.0,-32.3125,68.5625
584.0,101.0625,64.3125
182.0,-90.9375,36.6875
58.0,86.1875,68.9375
15.0,-158.0625,70.6875
546.0,124.4375,59.0625
2360.0,-106.9375,40.3125
206.0,126.4375,44.6875
84.0,129.3125,63.4375
261.0,-98.0625,59.3125
122.0,-4.3125,58.3125
361.0,94.3125,68.3125
16.0,109.8125,72.4375
1959.0,-105.8125,26.8125
234.0,129.1875,52.1875
1084.0,146.4375,62.3125
619.0,-71.1875,51.1875
454.0,86.0625,53.9375
301.0,47.1875,52.9375
155.0,102.1875,4.0625
336.0,-114.5625,59.8125
866.0,92.5625,51.4375
532.0,15.6875,77.3125
-9999.0,15.3125,36.8125
595.0,13.9375,37.9375
193.0,116.1875,5.8125
-9999.0,-75.6875,35.5625
144.0,142.6875,50.6875
124.0,115.9375,-32.1875
665.0,-133.1875,59.0625
151.0,57.1875,58.8125
1181.0,111.6875,53.8125
781.0,96.1875,66.1875
941.0,96.9375,20.3125
205.0,102.5625,64.0625
201.0,6.0625,48.9375
150.0,37.8125,62.6875
504.0,169.9375,63.3125
906.0,-115.4375,53.1875
569.0,159.6875,56.9375
77.0,33.9375,63.9375
75.0,-77.5625,43.3125
1300.0,13.1875,63.0625
168.0,85.3125,62.5625
383.0,-120.3125,58.5625
2170.0,50.8125,32.4375
1.0,-2.4375,59.3125
296.0,-156.8125,63.0625
169.0,87.3125,59.6875
1048.0,144.3125,-6.3125
904.0,-18.6875,65.6875
1033.0,-117.4375,54.0625
605.0,-117.3125,56.4375
146.0,52.1875,57.5625
102.0,91.1875,72.4375
209.0,23.8125,50.3125
357.0,111.3125,25.0625
152.0,-95.3125,33.8125
-9999.0,-81.4375,52.1875
1491.0,-138.6875,64.5625
2060.0,-118.9375,37.9375
2130.0,-103.6875,19.6875
1363.0,143.3125,65.1875
1732.0,109.4375,56.1875
363.0,146.8125,-20.0625
890.0,7.0625,36.1875
-9999.0,-41.0625,64.3125
610.0,-71.8125,50.1875
1157.0,-127.0625,53.0625
2647.0,-107.1875,39.0625
496.0,103.8125,52.0625
329.0,96.1875,56.5625
244.0,-60.9375,55.5625
127.0,43.3125,59.0625
478.0,-80.3125,43.9375
159.0,-60.8125,53.1875
84.0,16.3125,51.6875
259.0,-98.1875,56.6875
168.0,34.6875,59.0625
1611.0,1.4375,42.6875
1599.0,-123.0625,56.8125
87.0,72.4375,60.3125
-9999.0,50.5625,-15.1875
502.0,92.0625,64.9375
-9999.0,143.4375,51.6875
762.0,165.5625,63.5625
280.0,-96.6875,46.8125
536.0,175.4375,63.0625
339.0,164.6875,64.1875
232.0,36.3125,53.9375
52.0,-110.9375,25.1875
751.0,-86.5625,13.9375
2877.0,100.3125,26.6875
62.0,-79.0625,35.1875
29.0,23.4375,40.0625
616.0,36.8125,-15.9375
196.0,34.6875,50.1875
576.0,98.9375,69.4375
27.0,72.4375,67.6875
76.0,158.1875,52.3125
856.0,-126.0625,53.8125
16.0,10.6875,44.8125
4473.0,73.5625,36.5625
1706.0,-110.8125,36.1875
30.0,31.1875,58.5625
12.0,8.9375,55.3125
100.0,-96.4375,61.6875
142.0,24.8125,61.6875
1267.0,106.5625,32.3125
144.0,51.5625,58.0625
352.0,141.6875,68.8125
74.0,20.3125,47.4375
280.0,21.6875,41.9375
904.0,-122.3125,52.0625
1.0,72.0625,70.4375
-9999.0,164.4375,62.4375
813.0,7.9375,47.8125
69.0,105.5625,74.0625
1050.0,-117.8125,45.5625
61.0,-82.3125,31.8125
3.0,119.6875,31.8125
-9999.0,119.3125,5.3125
151.0,123.8125,47.8125
4162.0,99.4375,29.1875
736.0,-119.9375,56.3125
299.0,18.5625,44.4375
1.0,145.1875,-40.8125
357.0,131.1875,48.4375
-9999.0,4.6875,61.4375
578.0,37.3125,40.9375
442.0,2.3125,44.6875
-9999.0,104.4375,10.1875
652.0,-101.3125,28.4375
626.0,-123.6875,64.0625
180.0,23.5625,47.5625
610.0,-70.6875,48.0625
58.0,69.8125,67.8125
849.0,-141.8125,62.4375
285.0,-97.5625,48.0625
47.0,-157.4375,57.3125
128.0,108.5625,14.8125
645.0,21.4375,69.0625
176.0,-80.6875,45.4375
61.0,65.5625,55.5625
292.0,147.1875,-32.4375
155.0,-75.8125,58.1875
704.0,133.5625,66.3125
13.0,23.6875,58.6875
162.0,32.9375,63.4375
164.0,91.9375,23.8125
54.0,90.8125,71.9375
448.0,-111.3125,64.4375
160.0,104.6875,16.6875
32.0,110.0625,20.9375
239.0,20.1875,50.9375
480.0,15.3125,46.5625
2914.0,98.8125,27.0625
206.0,-121.0625,72.0625
152.0,98.1875,79.1875
236.0,-170.9375,66.0625
1136.0,89.1875,54.4375
3962.0,94.1875,30.4375
-9999.0,-15.4375,64.1875
160.0,26.9375,69.8125
775.0,161.6875,64.4375
304.0,-107.1875,66.5625
104.0,106.1875,18.0625
1090.0,105.0625,24.1875
773.0,156.9375,62.3125
10.0,137.6875,34.6875
242.0,58.4375,62.4375
560.0,125.5625,54.6875
653.0,-70.4375,52.1875
281.0,107.9375,61.9375
1441.0,115.4375,42.1875
401.0,5.0625,47.5625
257.0,-24.4375,69.4375
154.0,115.5625,-1.8125
517.0,166.6875,63.8125
445.0,-64.6875,55.3125
506.0,117.8125,-29.0625
46.0,-78.1875,35.4375
139.0,42.6875,51.1875
33.0,-2.6875,50.6875
190.0,-37.0625,66.0625
2.0,66.4375,65.6875
207.0,-7.1875,39.8125
19.0,122.1875,39.3125
360.0,109.4375,61.9375
544.0,166.8125,64.3125
400.0,-133.6875,58.8125
788.0,13.3125,42.0625
138.0,124.5625,46.5625
254.0,131.6875,61.6875
47.0,-103.0625,70.1875
1141.0,145.9375,64.8125
257.0,26.6875,54.0625
-9999.0,113.6875,22.5625
151.0,146.4375,-34.5625
2371.0,-118.1875,37.6875
1392.0,143.8125,62.0625
573.0,137.9375,46.4375
10.0,133.5625,-32.0625
474.0,119.5625,43.1875
427.0,96.3125,60.9375
80.0,150.9375,59.6875
47.0,142.6875,54.3125
712.0,149.5625,-33.3125
29.0,-65.4375,43.6875
609.0,-70.3125,53.1875
2160.0,99.8125,23.3125
1676.0,-119.5625,54.3125
884.0,162.9375,65.1875
430.0,-158.1875,68.0625
13.0,64.5625,65.5625
428.0,-72.1875,56.1875
128.0,42.9375,53.6875
88.0,12.3125,53.3125
419.0,116.4375,60.3125
-9999.0,99.9375,-0.5625
344.0,109.6875,34.5625
219.0,55.5625,62.1875
362.0,105.3125,60.4375
663.0,165.5625,60.8125
127.0,-94.4375,32.5625
569.0,-73.1875,50.5625
-9999.0,30.4375,45.8125
323.0,-104.4375,59.0625
103.0,54.0625,64.9375
68.0,81.3125,60.9375
94.0,25.1875,55.9375
21.0,88.1875,71.1875
98.0,9.5625,37.1875
6.0,105.9375,11.0625
69.0,-98.9375,67.3125
3500.0,66.0625,34.8125
1709.0,-131.4375,58.4375
-9999.0,26.5625,59.5625
1142.0,112.6875,50.5625
33.0,41.9375,63.0625
209.0,-163.4375,54.8125
358.0,29.9375,70.5625
546.0,-161.6875,68.9375
154.0,7.1875,51.4375
1086.0,170.0625,62.6875
8.0,67.4375,70.9375
67.0,6.5625,51.0625
346.0,-96.1875,42.4375
295.0,151.3125,-25.1875
3547.0,46.8125,41.9375
140.0,123.0625,44.4375
98.0,69.6875,57.0625
38.0,75.1875,69.5625
322.0,92.9375,55.6875
2669.0,-109.9375,44.8125
152.0,-7.0625,54.1875
122.0,111.5625,23.8125
-9999.0,135.4375,-14.8125
50.0,99.0625,14.1875
176.0,101.4375,58.9375
224.0,-77.8125,39.9375
-9999.0,14.0625,44.8125
-20.0,47.6875,42.8125
888.0,108.8125,56.5625
9.0,-77.6875,34.5625
1158.0,-120.8125,36.3125
121.0,-65.5625,44.0625
695.0,105.3125,22.3125
3.0,93.1875,20.1875
755.0,-50.4375,64.9375
96.0,-86.0625,54.0625
4193.0,98.5625,29.4375
1814.0,96.4375,49.4375
-9999.0,-84.3125,55.3125
910.0,82.6875,28.0625
223.0,24.8125,50.3125
529.0,93.3125,26.1875
721.0,-116.8125,43.6875
22.0,115.6875,29.1875
294.0,-72.1875,-39.5625
163.0,-95.6875,57.1875
565.0,-73.0625,50.4375
-9999.0,-82.1875,66.5625
-9999.0,130.0625,-1.3125
880.0,104.8125,20.9375
290.0,-52.5625,67.6875
1.0,4.9375,51.8125
377.0,157.1875,64.9375
1360.0,-119.5625,50.6875
10.0,14.8125,53.9375
16.0,147.5625,69.3125
364.0,-97.1875,45.9375
99.0,-82.9375,32.3125
-9999.0,118.1875,39.0625
230.0,-6.0625,54.5625
164.0,53.5625,55.3125
2980.0,-109.6875,43.8125
1180.0,122.6875,57.3125
-9999.0,-108.1875,67.4375
-9999.0,120.3125,11.6875
1967.0,104.9375,35.1875
50.0,-97.6875,20.9375
499.0,112.5625,0.1875
1201.0,33.5625,40.8125
23.0,171.8125,65.1875
93.0,95.4375,73.5625
782.0,105.8125,56.4375
113.0,61.5625,61.0625
1402.0,107.1875,38.5625
153.0,-70.3125,60.4375
87.0,79.0625,61.9375
72.0,143.1875,-33.3125
1874.0,-126.6875,62.1875
33.0,-77.0625,38.5625
950.0,121.1875,49.1875
3605.0,102.4375,30.6875
328.0,119.6875,-33.0625
83.0,72.8125,64.3125
45.0,89.9375,69.3125
1208.0,-64.0625,66.9375
564.0,133.1875,66.5625
2906.0,78.8125,42.8125
160.0,36.6875,48.4375
5746.0,86.9375,28.1875
14.0,103.1875,13.4375
730.0,-149.6875,67.6875
613.0,-71.1875,54.0625
-9999.0,151.3125,-23.6875
618.0,134.1875,43.9375
1850.0,-48.1875,63.6875
2025.0,-112.1875,46.3125
-9999.0,-24.4375,72.5625
148.0,114.4375,23.5625
957.0,-122.8125,53.5625
6.0,81.4375,70.5625
2587.0,98.6875,26.9375
244.0,-82.4375,38.3125
345.0,27.3125,70.3125
35.0,18.4375,57.4375
815.0,-101.5625,30.8125
54.0,46.5625,61.3125
432.0,-90.3125,50.6875
257.0,23.6875,44.9375
1911.0,74.8125,33.8125
146.0,124.3125,43.1875
1506.0,109.0625,39.8125
656.0,129.5625,55.3125
-9999.0,49.6875,-17.8125
250.0,61.9375,69.3125
194.0,-90.6875,38.4375
560.0,-144.4375,61.6875
134.0,30.9375,49.9375
249.0,50.1875,64.9375
159.0,46.6875,59.0625
100.0,75.8125,58.0625
5089.0,93.5625,29.6875
542.0,-98.5625,38.3125
295.0,114.0625,62.0625
129.0,32.1875,49.9375
443.0,123.9375,49.3125
496.0,100.3125,18.0625
233.0,-69.6875,63.1875
186.0,55.0625,54.4375
2972.0,76.1875,32.9375
219.0,-77.9375,39.0625
1469.0,-124.1875,51.8125
1110.0,18.3125,68.5625
3049.0,100.9375,36.9375
304.0,150.4375,-31.1875
195.0,91.8125,57.9375
333.0,134.1875,59.8125
243.0,-88.0625,42.6875
34.0,174.9375,69.8125
1844.0,30.5625,-25.1875
135.0,83.4375,62.9375
762.0,-115.4375,59.4375
156.0,-118.1875,65.9375
10.0,77.1875,70.5625
345.0,121.3125,59.1875
1022.0,152.4375,-30.3125
29.0,-73.3125,44.3125
-9999.0,129.6875,31.5625
4608.0,93.6875,31.9375
220.0,10.9375,63.1875
210.0,22.8125,39.3125
270.0,-26.0625,70.5625
158.0,39.1875,56.3125
1746.0,-108.4375,32.9375
36.0,140.3125,70.4375
407.0,-74.6875,51.5625
-28.0,49.3125,38.5625
597.0,46.3125,41.8125
600.0,-99.1875,21.6875
1976.0,-113.4375,43.6875
12.0,81.5625,66.8125
3491.0,73.5625,34.8125
203.0,39.6875,61.1875
-9999.0,-22.1875,63.6875
121.0,36.1875,58.8125
47.0,99.6875,6.5625
-9999.0,90.5625,22.1875
52.0,40.8125,48.1875
446.0,143.1875,50.1875
65.0,90.5625,72.0625
25.0,-155.1875,70.4375
50.0,36.0625,34.6875
70.0,44.8125,62.1875
556.0,-87.3125,14.6875
1433.0,-115.6875,52.3125
4.0,-83.6875,30.0625
180.0,45.8125,63.6875
806.0,126.0625,54.3125
87.0,20.1875,46.8125
302.0,90.6875,56.3125
100.0,-70.9375,43.3125
1493.0,103.4375,21.0625
236.0,116.8125,62.5625
88.0,112.6875,27.9375
265.0,106.0625,29.0625
2601.0,-106.8125,41.0625
4.0,-97.4375,26.1875
350.0,-139.9375,67.3125
489.0,-79.1875,45.8125
195.0,20.6875,65.5625
-9999.0,44.0625,66.3125
818.0,-2.0625,38.8125
1144.0,-126.3125,58.4375
-9999.0,24.5625,65.5625
81.0,138.0625,-34.0625
-9999.0,-58.6875,48.4375
103.0,53.9375,64.8125
35.0,50.9375,67.3125
132.0,35.6875,58.3125
1208.0,141.3125,63.8125
-9999.0,-57.1875,54.1875
3.0,-164.8125,60.8125
250.0,20.1875,64.9375
392.0,100.3125,60.5625
334.0,35.3125,32.4375
86.0,140.0625,-34.4375
268.0,-104.5625,21.5625
996.0,-82.4375,35.9375
517.0,97.4375,63.1875
56.0,33.6875,60.4375
7.0,16.4375,54.4375
2789.0,-141.5625,61.5625
606.0,107.1875,31.6875
1752.0,-104.1875,22.8125
397.0,-66.0625,55.8125
630.0,38.4375,40.8125
-9999.0,131.8125,-7.5625
774.0,-132.4375,65.5625
1037.0,131.0625,55.4375
47.0,-0.9375,52.9375
1211.0,91.4375,25.3125
339.0,58.4375,56.5625
139.0,80.5625,56.5625
165.0,37.1875,48.0625
92.0,10.9375,43.6875
1580.0,-119.1875,51.9375
1171.0,117.1875,44.1875
176.0,-101.8125,65.4375
173.0,63.1875,55.3125
1.0,31.8125,61.1875
786.0,83.3125,49.5625
431.0,-73.8125,44.1875
691.0,121.4375,57.1875
115.0,88.8125,60.6875
406.0,113.8125,59.9375
807.0,115.8125,48.9375
-9999.0,-81.6875,52.8125
1150.0,-120.4375,38.3125
56.0,112.1875,72.6875
47.0,69.0625,59.0625
130.0,34.6875,67.0625
15.0,79.5625,70.9375
305.0,-101.0625,61.8125
1923.0,100.1875,50.0625
392.0,-133.9375,65.9375
-9999.0,-78.8125,68.8125
1217.0,117.9375,43.4375
227.0,-89.8125,53.5625
2369.0,-103.1875,21.9375
254.0,53.3125,53.6875
119.0,-71.9375,65.8125
89.0,53.4375,66.6875
194.0,54.8125,54.9375
2058.0,100.8125,24.3125
50.0,-0.3125,35.6875
914.0,109.9375,53.0625
928.0,-63.9375,58.5625
397.0,-71.3125,55.6875
215.0,163.0625,61.5625
80.0,81.1875,59.5625
1051.0,23.5625,48.9375
1331.0,-132.1875,63.8125
1203.0,45.3125,36.0625
298.0,29.6875,67.0625
272.0,123.6875,49.1875
148.0,51.6875,63.6875
1933.0,-106.1875,34.6875
105.0,24.1875,53.9375
2201.0,113.6875,39.0625
304.0,117.1875,-33.4375
163.0,-72.9375,64.6875
243.0,-80.6875,46.4375
167.0,47.6875,62.3125
857.0,159.3125,54.5625
1802.0,99.6875,23.9375
13.0,6.0625,51.8125
30.0,-61.4375,46.0625
855.0,-143.4375,63.8125
1139.0,-131.3125,63.4375
97.0,-82.8125,51.3125
117.0,-94.1875,63.5625
1127.0,-135.4375,65.0625
751.0,116.5625,40.9375
3267.0,95.9375,28.5625
411.0,12.1875,42.4375
382.0,27.0625,46.9375
375.0,144.9375,65.9375
1438.0,98.3125,53.4375
3.0,127.8125,72.8125
63.0,148.3125,-8.6875
173.0,-86.4375,51.8125
3.0,122.5625,41.1875
371.0,-82.8125,48.1875
237.0,36.0625,54.0625
271.0,-98.0625,60.1875
146.0,141.1875,-36.5625
1182.0,94.8125,68.4375
670.0,98.0625,69.6875
-9999.0,24.3125,70.9375
150.0,-100.3125,63.8125
158.0,-95.5625,56.1875
1165.0,107.0625,26.8125
813.0,158.3125,62.8125
307.0,-73.3125,42.1875
2.0,104.9375,-2.9375
32.0,-121.1875,38.4375
44.0,-82.6875,54.6875
508.0,126.8125,55.1875
38.0,75.1875,68.0625
196.0,-97.0625,58.8125
79.0,141.8125,-34.4375
18.0,162.1875,56.1875
387.0,177.0625,62.9375
770.0,13.3125,62.6875
198.0,123.9375,12.0625
1327.0,83.9375,50.4375
929.0,121.1875,46.9375
99.0,140.9375,-37.1875
183.0,-87.8125,48.1875
674.0,-120.9375,56.8125
191.0,38.4375,54.9375
319.0,53.5625,62.6875
892.0,-82.9375,35.1875
607.0,115.8125,26.9375
222.0,110.8125,23.0625
1.0,-172.1875,65.1875
217.0,126.9375,71.4375
152.0,146.9375,-35.8125
41.0,42.3125,63.0625
1495.0,-64.5625,-17.6875
497.0,-63.1875,53.8125
397.0,13.0625,43.1875
240.0,24.6875,71.0625
125.0,60.9375,59.6875
1554.0,39.4375,39.3125
1351.0,-102.9375,26.4375
62.0,94.9375,20.1875
459.0,141.4375,67.3125
461.0,-112.0625,66.8125
311.0,-108.8125,59.6875
612.0,124.5625,55.0625
760.0,-131.3125,56.6875
534.0,-116.5625,49.0625
850.0,-144.5625,68.3125
597.0,5.5625,46.5625
535.0,-113.8125,56.3125
471.0,26.9375,45.4375
1659.0,28.8125,-27.3125
304.0,145.4375,-37.3125
602.0,37.0625,-15.6875
