ISRICSOILGRIDS_new_average_sandpercent_reduced,x,y
64.0,16.8125,53.8125
45.0,135.6875,45.5625
42.0,100.6875,49.3125
-9999.0,-86.8125,46.6875
52.0,147.4375,-42.6875
39.0,129.9375,42.9375
42.0,-8.0625,33.3125
39.0,53.6875,53.6875
43.0,-77.1875,60.5625
44.0,46.4375,65.1875
36.0,-107.9375,38.0625
32.0,83.3125,55.4375
42.0,-112.3125,70.1875
-9999.0,-47.5625,63.0625
55.0,-70.6875,50.3125
23.0,40.0625,45.4375
34.0,82.4375,52.3125
57.0,13.9375,53.4375
53.0,-137.9375,61.5625
41.0,62.4375,66.1875
45.0,-69.6875,63.5625
47.0,136.5625,45.6875
45.0,130.5625,64.4375
58.0,19.5625,-33.4375
-9999.0,-102.8125,66.5625
61.0,16.5625,59.1875
41.0,-1.8125,38.6875
30.0,97.8125,21.0625
31.0,56.5625,54.5625
32.0,170.9375,69.5625
38.0,126.9375,37.6875
42.0,136.5625,45.0625
43.0,71.3125,71.8125
39.0,79.6875,63.1875
53.0,-118.8125,64.1875
39.0,112.3125,-0.6875
-9999.0,23.5625,37.4375
54.0,27.3125,67.3125
28.0,107.8125,29.6875
39.0,83.8125,68.4375
35.0,39.6875,44.0625
33.0,-3.4375,52.3125
47.0,101.1875,30.4375
59.0,-72.0625,50.4375
44.0,56.0625,54.6875
-9999.0,96.9375,29.1875
-9999.0,-95.1875,49.0625
72.0,31.3125,-20.4375
46.0,30.3125,52.1875
34.0,81.1875,54.6875
43.0,97.8125,32.9375
44.0,166.4375,60.1875
56.0,-94.3125,49.4375
40.0,-119.9375,46.9375
52.0,15.3125,63.0625
33.0,-109.8125,31.0625
56.0,91.5625,31.9375
53.0,104.1875,16.3125
-9999.0,-87.0625,48.0625
56.0,-121.8125,68.4375
33.0,3.8125,36.3125
50.0,-117.6875,51.1875
51.0,-119.6875,68.1875
42.0,45.5625,63.4375
36.0,-107.6875,44.3125
52.0,-63.5625,58.5625
50.0,-123.3125,66.0625
47.0,47.3125,64.1875
38.0,47.6875,60.1875
82.0,17.9375,53.4375
35.0,18.8125,49.4375
35.0,-104.1875,44.6875
33.0,103.3125,29.5625
-9999.0,58.8125,51.9375
53.0,-115.9375,44.1875
37.0,120.8125,41.6875
37.0,-96.6875,43.9375
31.0,104.9375,33.8125
36.0,46.0625,58.6875
34.0,-98.5625,20.3125
51.0,24.3125,60.0625
46.0,102.6875,64.1875
41.0,43.9375,57.0625
42.0,27.8125,-32.3125
51.0,6.4375,62.1875
44.0,88.4375,71.6875
47.0,103.4375,51.1875
46.0,97.9375,47.3125
36.0,77.3125,60.8125
71.0,123.6875,-30.5625
31.0,70.5625,55.8125
-9999.0,-82.3125,26.8125
45.0,89.9375,49.1875
30.0,135.5625,34.6875
-9999.0,124.8125,37.9375
43.0,-6.6875,37.5625
43.0,123.5625,54.3125
35.0,128.4375,51.9375
21.0,-91.3125,41.8125
37.0,103.1875,20.5625
37.0,23.0625,50.3125
52.0,31.4375,58.9375
32.0,62.1875,57.6875
19.0,-90.9375,30.4375
37.0,83.0625,65.6875
30.0,-143.5625,65.4375
30.0,-72.1875,-38.3125
42.0,-141.8125,62.4375
30.0,50.4375,55.9375
34.0,-134.1875,66.8125
38.0,118.0625,28.0625
33.0,85.3125,19.8125
54.0,-123.8125,49.8125
-9999.0,143.8125,50.5625
43.0,55.9375,65.1875
52.0,127.6875,57.1875
49.0,-67.9375,57.5625
49.0,49.6875,63.4375
28.0,-85.5625,36.4375
45.0,-113.8125,70.0625
33.0,43.8125,42.0625
32.0,79.3125,55.4375
40.0,-119.8125,54.3125
55.0,-108.9375,55.1875
37.0,83.4375,59.4375
42.0,92.0625,65.4375
42.0,112.6875,2.5625
35.0,100.5625,58.6875
27.0,39.3125,54.1875
49.0,-103.1875,63.4375
45.0,102.0625,63.5625
40.0,114.4375,1.9375
40.0,21.3125,48.4375
43.0,110.4375,38.1875
46.0,48.0625,64.0625
-9999.0,129.9375,32.1875
52.0,-101.3125,60.1875
-9999.0,18.8125,54.5625
54.0,-47.5625,60.8125
12.0,-87.1875,37.5625
43.0,-150.0625,67.1875
45.0,-128.4375,62.8125
44.0,108.9375,48.8125
48.0,38.8125,63.9375
29.0,21.5625,41.9375
37.0,105.9375,59.8125
26.0,31.9375,47.8125
50.0,-109.8125,61.9375
56.0,-70.0625,48.5625
77.0,10.5625,53.3125
54.0,-78.4375,48.4375
40.0,88.3125,66.9375
50.0,-102.3125,54.5625
48.0,40.8125,65.4375
39.0,4.4375,43.6875
-9999.0,22.9375,65.4375
15.0,-92.9375,41.5625
50.0,156.0625,61.4375
53.0,-62.1875,57.6875
34.0,93.4375,25.9375
35.0,-117.0625,54.6875
40.0,105.5625,14.9375
25.0,106.6875,30.8125
23.0,47.3125,54.1875
54.0,-65.8125,49.0625
45.0,93.3125,72.4375
40.0,74.1875,62.6875
46.0,-123.0625,54.1875
31.0,83.4375,51.6875
50.0,-78.5625,34.5625
44.0,143.4375,50.9375
50.0,108.1875,38.5625
45.0,46.1875,68.0625
32.0,102.9375,60.5625
17.0,5.5625,53.0625
57.0,-87.3125,49.8125
30.0,-150.5625,63.9375
32.0,-98.0625,32.3125
57.0,-65.0625,53.3125
42.0,79.8125,42.6875
48.0,25.5625,58.0625
37.0,91.3125,58.5625
54.0,142.4375,-36.4375
42.0,-77.9375,41.0625
39.0,75.4375,68.3125
63.0,141.3125,-37.0625
32.0,14.3125,47.6875
46.0,-69.3125,-53.5625
25.0,-108.4375,30.1875
63.0,-84.4375,32.1875
39.0,57.8125,60.4375
-9999.0,132.8125,-32.0625
-9999.0,21.3125,60.4375
51.0,117.1875,56.5625
50.0,-116.4375,65.8125
32.0,96.5625,18.9375
39.0,158.3125,66.0625
49.0,128.5625,65.0625
48.0,-128.0625,63.1875
41.0,84.5625,60.8125
47.0,157.9375,62.9375
30.0,-95.9375,16.4375
39.0,44.4375,56.1875
51.0,6.0625,62.5625
43.0,-146.6875,62.6875
55.0,-105.0625,64.0625
40.0,62.0625,66.0625
43.0,30.0625,60.1875
41.0,95.6875,51.5625
-9999.0,115.9375,-3.6875
47.0,119.6875,43.8125
38.0,155.1875,68.4375
42.0,84.1875,62.3125
48.0,162.3125,64.8125
71.0,134.8125,-32.5625
42.0,84.6875,60.9375
39.0,9.5625,39.1875
41.0,-126.4375,63.5625
47.0,174.6875,62.3125
50.0,-64.3125,51.3125
32.0,57.4375,51.8125
59.0,-21.4375,64.1875
47.0,-76.4375,61.9375
43.0,69.3125,62.9375
28.0,106.5625,25.6875
45.0,50.4375,67.5625
34.0,62.4375,59.5625
69.0,137.0625,-31.1875
-9999.0,147.4375,-43.3125
42.0,92.1875,71.1875
31.0,-136.4375,65.8125
38.0,126.9375,52.6875
41.0,62.3125,68.4375
39.0,142.5625,-5.6875
52.0,95.9375,31.0625
28.0,-0.6875,42.1875
45.0,31.1875,54.5625
42.0,44.4375,57.0625
47.0,29.3125,-30.1875
35.0,-111.6875,47.1875
71.0,21.1875,64.9375
36.0,125.6875,44.9375
40.0,147.0625,67.6875
36.0,-2.4375,39.6875
47.0,141.6875,-8.6875
34.0,-100.6875,31.6875
47.0,-126.1875,62.1875
-9999.0,-138.9375,69.4375
39.0,114.4375,24.3125
40.0,58.9375,65.5625
46.0,47.9375,62.3125
35.0,134.5625,63.4375
51.0,131.6875,64.6875
58.0,-67.5625,56.6875
41.0,81.0625,71.0625
37.0,56.8125,58.5625
32.0,-104.0625,20.6875
-9999.0,-73.5625,63.9375
52.0,25.4375,54.0625
40.0,124.5625,54.0625
50.0,-103.9375,35.0625
49.0,-116.0625,64.5625
65.0,22.0625,65.5625
30.0,119.8125,30.1875
60.0,29.3125,-24.0625
50.0,-124.4375,50.5625
33.0,-138.8125,66.6875
52.0,-176.6875,65.5625
27.0,-142.6875,65.1875
58.0,29.4375,50.6875
46.0,102.0625,2.8125
-9999.0,-85.8125,66.0625
-9999.0,-154.1875,56.6875
33.0,-2.4375,51.4375
41.0,71.0625,62.9375
23.0,114.8125,30.9375
33.0,45.0625,40.8125
48.0,103.3125,73.8125
43.0,46.8125,63.3125
30.0,-153.6875,65.5625
21.0,37.3125,53.4375
29.0,-88.1875,33.0625
52.0,-122.0625,48.8125
32.0,117.9375,34.9375
68.0,120.3125,-32.8125
38.0,39.9375,54.0625
44.0,118.3125,43.4375
25.0,-107.1875,28.3125
32.0,-92.8125,36.0625
50.0,108.9375,51.9375
43.0,92.4375,50.9375
46.0,138.0625,35.3125
50.0,38.3125,55.4375
71.0,133.5625,-31.3125
54.0,-88.6875,46.3125
40.0,133.4375,42.9375
50.0,-100.6875,49.4375
-9999.0,35.6875,36.1875
44.0,94.0625,54.1875
29.0,100.5625,25.4375
37.0,128.4375,37.0625
-9999.0,121.9375,28.6875
46.0,143.4375,43.1875
48.0,28.4375,-29.1875
31.0,-103.6875,21.5625
43.0,101.9375,3.5625
52.0,-97.1875,62.5625
44.0,-114.5625,40.8125
67.0,117.4375,-34.0625
39.0,114.3125,0.4375
43.0,55.1875,73.4375
63.0,-59.3125,54.8125
43.0,-80.9375,35.9375
57.0,25.8125,-32.9375
37.0,134.6875,60.1875
40.0,-1.9375,55.4375
47.0,-71.5625,-52.3125
-9999.0,133.6875,-0.6875
45.0,101.6875,73.9375
37.0,51.3125,56.8125
43.0,-81.9375,34.5625
43.0,104.3125,50.3125
44.0,104.8125,62.0625
46.0,150.8125,61.4375
-9999.0,-53.1875,48.6875
50.0,128.3125,56.9375
30.0,-105.8125,23.3125
36.0,-153.1875,63.8125
57.0,140.8125,-17.6875
38.0,71.5625,62.1875
62.0,-99.5625,58.3125
40.0,-170.1875,63.1875
47.0,-69.6875,45.0625
46.0,117.1875,2.3125
46.0,-111.5625,53.9375
-9999.0,-85.0625,45.9375
38.0,103.0625,54.9375
28.0,7.9375,45.0625
51.0,-124.8125,52.1875
45.0,101.0625,6.8125
43.0,-67.1875,47.0625
25.0,39.4375,49.5625
33.0,-78.9375,40.9375
36.0,33.1875,40.6875
43.0,-72.0625,64.9375
33.0,176.4375,64.4375
29.0,47.3125,54.0625
39.0,115.4375,2.6875
40.0,100.3125,53.5625
32.0,108.0625,12.4375
41.0,95.3125,70.4375
39.0,106.5625,54.4375
60.0,33.4375,-19.4375
56.0,151.1875,-25.3125
57.0,-77.6875,49.0625
36.0,100.3125,1.8125
-9999.0,-8.3125,54.5625
-9999.0,49.4375,-18.5625
37.0,126.6875,52.0625
44.0,50.3125,67.4375
56.0,-79.8125,45.1875
43.0,-141.3125,63.1875
49.0,-6.1875,55.6875
34.0,89.4375,54.8125
40.0,121.1875,49.9375
26.0,40.4375,44.8125
44.0,131.0625,56.8125
40.0,-78.9375,-3.3125
38.0,76.8125,57.8125
49.0,-40.9375,63.4375
48.0,89.0625,51.1875
35.0,-152.5625,65.8125
43.0,-123.0625,52.1875
62.0,27.6875,-26.0625
34.0,126.3125,41.1875
61.0,-74.8125,51.5625
42.0,149.8125,-9.9375
46.0,101.3125,28.0625
42.0,92.6875,62.5625
66.0,20.5625,51.8125
-9999.0,151.5625,59.4375
52.0,-111.3125,44.8125
42.0,84.0625,70.8125
37.0,7.8125,46.6875
36.0,-112.5625,32.3125
31.0,9.1875,47.9375
31.0,99.9375,21.8125
37.0,66.6875,59.9375
49.0,-170.8125,66.1875
50.0,38.5625,58.8125
38.0,119.8125,-4.3125
34.0,106.1875,53.5625
51.0,174.6875,68.0625
49.0,145.3125,-15.5625
42.0,147.1875,68.4375
39.0,103.9375,34.1875
54.0,-76.8125,45.3125
66.0,-85.0625,29.9375
44.0,142.9375,50.0625
45.0,121.8125,36.9375
52.0,-144.4375,61.3125
40.0,-131.8125,67.3125
36.0,36.5625,37.0625
48.0,94.9375,21.4375
46.0,92.3125,49.5625
-9999.0,116.1875,-4.0625
37.0,125.4375,39.3125
44.0,135.5625,65.6875
49.0,43.5625,64.1875
43.0,-98.9375,51.1875
41.0,42.6875,58.6875
34.0,56.9375,54.6875
-9999.0,-80.5625,52.8125
32.0,-99.9375,20.3125
43.0,-147.0625,67.1875
31.0,110.0625,31.5625
36.0,87.5625,65.4375
38.0,-162.3125,65.4375
26.0,34.3125,40.4375
65.0,23.0625,51.9375
45.0,-102.1875,34.4375
34.0,106.5625,56.5625
42.0,128.0625,40.8125
37.0,-156.0625,62.9375
19.0,-83.6875,39.0625
36.0,-95.1875,43.3125
42.0,92.5625,65.8125
41.0,-80.6875,36.3125
36.0,123.1875,42.1875
53.0,34.0625,63.5625
35.0,79.5625,67.3125
41.0,133.1875,50.0625
39.0,103.4375,55.0625
-9999.0,21.8125,77.3125
30.0,88.4375,23.3125
41.0,6.3125,53.1875
53.0,-109.6875,66.3125
26.0,118.6875,30.9375
47.0,-68.3125,47.0625
35.0,27.3125,37.9375
45.0,-77.1875,38.3125
44.0,19.5625,50.1875
-9999.0,-83.5625,43.8125
48.0,-72.9375,59.4375
43.0,111.8125,55.5625
38.0,69.8125,58.4375
38.0,130.9375,62.1875
42.0,103.1875,-1.4375
40.0,121.5625,50.3125
31.0,37.1875,40.0625
46.0,-159.0625,70.3125
66.0,144.1875,-33.6875
49.0,44.9375,63.0625
42.0,-113.4375,61.0625
54.0,95.9375,29.4375
50.0,93.8125,29.0625
36.0,28.0625,41.5625
45.0,-109.9375,40.3125
42.0,94.8125,25.0625
39.0,90.6875,63.8125
35.0,13.0625,46.4375
-9999.0,19.9375,39.3125
38.0,-121.1875,56.5625
42.0,113.6875,-0.4375
32.0,-95.3125,17.1875
28.0,74.4375,14.3125
35.0,103.5625,19.5625
62.0,11.9375,55.8125
44.0,-112.5625,38.1875
53.0,75.0625,35.3125
43.0,-104.0625,55.6875
38.0,103.8125,34.9375
33.0,97.8125,60.9375
38.0,72.4375,68.9375
56.0,147.8125,63.6875
52.0,-113.9375,65.6875
53.0,-99.1875,50.4375
57.0,-57.6875,51.9375
-9999.0,50.0625,-15.9375
38.0,102.6875,35.5625
37.0,83.5625,69.1875
66.0,143.5625,-35.4375
33.0,-111.1875,48.3125
49.0,-2.5625,56.8125
47.0,89.9375,47.8125
73.0,15.0625,52.4375
48.0,160.4375,63.6875
60.0,-63.8125,53.8125
53.0,-99.3125,62.8125
45.0,-132.3125,63.1875
39.0,-78.0625,36.8125
48.0,-101.0625,62.8125
49.0,-43.3125,60.3125
32.0,110.5625,26.5625
38.0,-102.1875,69.0625
-9999.0,128.5625,0.8125
58.0,24.1875,56.6875
51.0,-93.1875,49.6875
33.0,-92.0625,15.6875
-9999.0,-82.1875,46.0625
47.0,59.5625,60.6875
-9999.0,-64.8125,49.3125
-9999.0,130.8125,-0.5625
32.0,55.6875,57.5625
57.0,13.5625,61.5625
52.0,-95.3125,47.3125
41.0,136.5625,48.9375
39.0,66.3125,66.6875
51.0,146.0625,-35.5625
48.0,34.5625,65.5625
53.0,109.0625,55.0625
41.0,-115.8125,52.4375
-9999.0,-132.5625,60.0625
35.0,-153.5625,62.5625
44.0,100.6875,31.5625
47.0,135.1875,64.3125
31.0,106.0625,22.3125
43.0,126.1875,56.0625
48.0,75.3125,40.3125
31.0,117.3125,38.4375
36.0,105.9375,63.3125
-9999.0,-55.5625,51.6875
56.0,16.9375,63.3125
38.0,29.8125,36.3125
36.0,-147.8125,65.8125
34.0,-73.0625,8.0625
36.0,-107.8125,46.4375
44.0,116.6875,43.5625
51.0,158.6875,54.0625
28.0,-0.1875,48.0625
29.0,-88.1875,13.8125
24.0,125.3125,48.4375
54.0,164.5625,-20.6875
-9999.0,-81.1875,29.9375
-9999.0,17.1875,40.3125
47.0,105.5625,71.4375
30.0,-134.1875,69.0625
19.0,0.6875,48.3125
-9999.0,147.6875,-7.8125
43.0,-141.6875,67.6875
47.0,-27.6875,70.6875
26.0,-108.0625,26.9375
28.0,0.1875,45.6875
34.0,105.4375,29.1875
28.0,-3.1875,50.9375
39.0,108.8125,11.5625
32.0,119.1875,34.5625
45.0,-89.0625,55.1875
49.0,101.4375,73.5625
28.0,-90.4375,14.1875
24.0,37.0625,50.0625
69.0,116.9375,-33.1875
56.0,150.6875,-23.0625
47.0,95.5625,70.0625
73.0,29.0625,52.1875
-9999.0,17.5625,40.1875
22.0,40.6875,50.1875
43.0,88.4375,73.0625
63.0,86.4375,28.6875
53.0,108.9375,38.1875
36.0,-109.8125,48.5625
-9999.0,-112.5625,70.4375
-9999.0,75.1875,68.9375
-9999.0,16.8125,79.6875
40.0,128.1875,46.0625
64.0,24.6875,58.1875
43.0,97.3125,70.0625
-9999.0,54.3125,68.9375
47.0,125.8125,57.1875
37.0,122.6875,13.8125
25.0,114.4375,32.0625
50.0,155.5625,60.9375
36.0,-5.6875,38.4375
-9999.0,4.8125,61.6875
41.0,120.9375,51.5625
33.0,114.3125,36.6875
-9999.0,129.9375,-1.3125
50.0,36.5625,61.4375
50.0,89.1875,50.9375
-9999.0,-14.8125,66.1875
39.0,105.6875,28.4375
43.0,-3.1875,56.5625
46.0,98.0625,73.4375
38.0,104.0625,35.8125
74.0,135.8125,-13.4375
37.0,136.8125,34.3125
33.0,102.5625,35.6875
51.0,29.9375,-26.8125
39.0,-98.5625,30.3125
51.0,-63.8125,45.6875
47.0,128.3125,48.4375
69.0,123.4375,-30.4375
40.0,107.5625,53.9375
42.0,-101.6875,67.6875
-9999.0,-4.1875,54.5625
46.0,32.9375,56.8125
37.0,82.4375,64.4375
48.0,133.9375,64.5625
37.0,108.0625,13.6875
-9999.0,139.6875,-36.4375
42.0,-154.8125,58.5625
42.0,101.8125,14.1875
35.0,86.4375,63.4375
32.0,171.8125,64.6875
38.0,41.5625,51.8125
54.0,29.9375,-27.0625
35.0,75.4375,60.6875
39.0,-139.6875,62.0625
38.0,-113.9375,57.9375
40.0,-0.5625,54.3125
-9999.0,132.6875,42.8125
46.0,-108.6875,53.8125
46.0,-112.6875,56.6875
52.0,-104.9375,61.8125
48.0,-169.8125,66.0625
32.0,79.8125,59.4375
49.0,-79.3125,49.3125
45.0,86.9375,71.5625
51.0,104.8125,14.9375
52.0,-91.1875,47.8125
57.0,145.3125,65.1875
28.0,-108.6875,51.3125
25.0,104.9375,30.1875
33.0,-108.4375,49.4375
43.0,-112.0625,46.1875
43.0,107.9375,62.0625
30.0,107.9375,25.3125
26.0,116.6875,37.0625
34.0,-89.3125,14.5625
-9999.0,-112.9375,70.5625
42.0,-88.0625,31.9375
50.0,33.6875,58.1875
60.0,149.3125,-35.8125
50.0,47.3125,-19.5625
36.0,-92.0625,15.5625
34.0,-120.5625,59.4375
34.0,-132.5625,65.9375
40.0,22.4375,49.5625
33.0,-94.8125,35.5625
45.0,-50.9375,70.6875
33.0,92.1875,53.6875
37.0,96.8125,23.5625
11.0,-94.5625,39.4375
49.0,126.5625,-7.8125
42.0,114.9375,53.4375
54.0,25.3125,-33.4375
47.0,-153.5625,58.9375
47.0,-112.4375,35.5625
37.0,59.3125,57.9375
37.0,-100.3125,48.9375
49.0,-71.3125,-43.8125
-9999.0,31.5625,60.5625
44.0,111.6875,38.9375
44.0,-4.6875,54.8125
44.0,117.5625,52.6875
56.0,-62.4375,55.6875
45.0,121.5625,55.9375
39.0,83.3125,45.4375
51.0,-80.9375,46.1875
38.0,86.4375,60.6875
36.0,70.4375,62.5625
39.0,103.1875,62.3125
27.0,89.6875,56.4375
65.0,29.9375,51.3125
83.0,6.4375,52.0625
71.0,135.8125,-33.8125
59.0,148.6875,-36.1875
51.0,126.0625,-7.8125
41.0,-115.0625,48.3125
38.0,123.3125,0.6875
50.0,-18.9375,63.4375
35.0,93.1875,21.6875
68.0,119.5625,-34.0625
36.0,113.8125,60.8125
-9999.0,96.8125,5.3125
42.0,142.4375,50.6875
76.0,-85.9375,43.8125
50.0,-102.6875,66.9375
34.0,118.1875,35.9375
44.0,117.0625,42.3125
38.0,67.6875,62.5625
35.0,96.3125,21.4375
38.0,99.8125,0.9375
39.0,35.8125,56.6875
41.0,71.6875,67.6875
34.0,6.5625,36.3125
35.0,65.3125,65.9375
50.0,-63.9375,56.4375
55.0,46.8125,-22.1875
27.0,51.0625,30.6875
28.0,84.6875,55.4375
56.0,43.9375,57.4375
45.0,112.0625,54.0625
44.0,-120.3125,46.3125
46.0,138.5625,58.0625
-9999.0,-49.0625,63.6875
-9999.0,12.3125,41.5625
49.0,-117.0625,64.6875
-9999.0,125.8125,-32.4375
9.0,-88.8125,37.6875
36.0,-96.5625,18.6875
33.0,86.1875,52.4375
36.0,-72.8125,-39.0625
44.0,-75.1875,58.5625
50.0,-100.0625,66.3125
