LandCover_1_Needleleaf,x,y
27.0,147.8125,62.1875
0.0,-73.1875,-41.1875
0.0,41.9375,36.3125
26.0,154.5625,61.9375
0.0,147.0625,-33.8125
33.0,33.6875,66.1875
0.0,105.5625,36.6875
0.0,30.5625,61.3125
0.0,117.3125,1.0625
4.0,-70.4375,48.3125
4.0,91.9375,58.5625
100.0,119.6875,61.9375
51.0,122.9375,54.4375
48.0,-95.9375,53.4375
0.0,-55.9375,51.8125
55.0,91.4375,27.4375
0.0,34.9375,53.0625
0.0,9.1875,52.1875
0.0,-2.9375,52.6875
0.0,126.4375,39.0625
20.0,86.4375,61.1875
100.0,131.0625,57.8125
1.0,99.8125,52.9375
0.0,-157.5625,58.1875
13.0,-102.9375,58.6875
7.0,124.0625,53.0625
0.0,-145.9375,63.3125
0.0,101.8125,19.9375
0.0,-4.4375,47.6875
0.0,71.1875,65.4375
0.0,22.1875,42.5625
52.0,88.5625,60.6875
0.0,-98.5625,37.5625
53.0,111.5625,54.9375
20.0,-77.6875,48.8125
0.0,-119.0625,55.0625
55.0,16.1875,50.6875
0.0,69.9375,69.1875
0.0,-112.6875,69.9375
0.0,70.9375,35.0625
57.0,50.0625,66.9375
0.0,155.5625,61.3125
0.0,-72.5625,41.3125
20.0,123.3125,50.9375
22.0,107.3125,61.4375
0.0,-66.5625,52.5625
0.0,95.1875,22.6875
0.0,27.5625,55.0625
0.0,99.1875,11.9375
26.0,32.6875,40.5625
9.0,-86.9375,33.4375
2.0,-84.5625,51.3125
55.0,29.4375,68.1875
0.0,123.3125,-32.5625
7.0,-113.9375,65.4375
46.0,20.6875,48.6875
0.0,-6.0625,58.1875
0.0,140.4375,35.9375
0.0,-159.1875,59.9375
0.0,115.4375,3.4375
0.0,-157.1875,60.5625
18.0,30.6875,60.3125
0.0,159.1875,-9.0625
12.0,48.9375,60.5625
14.0,148.8125,61.5625
0.0,94.3125,20.9375
0.0,-103.3125,35.0625
0.0,33.4375,48.6875
0.0,-107.6875,65.9375
0.0,101.1875,-1.4375
0.0,-129.4375,64.5625
38.0,50.8125,60.6875
0.0,-73.8125,55.0625
0.0,81.0625,44.6875
0.0,103.3125,24.8125
3.0,39.0625,58.0625
66.0,131.8125,63.6875
100.0,-125.9375,54.4375
0.0,-124.6875,65.9375
0.0,41.0625,62.4375
0.0,84.6875,48.8125
0.0,141.6875,-12.6875
0.0,-101.4375,22.5625
23.0,-133.9375,60.4375
0.0,123.9375,43.1875
0.0,92.5625,11.5625
0.0,-98.3125,49.3125
0.0,32.3125,54.3125
8.0,108.3125,57.9375
0.0,-158.0625,56.9375
0.0,-77.6875,60.4375
4.0,75.6875,63.6875
0.0,116.0625,24.0625
0.0,-111.1875,47.5625
0.0,-163.8125,61.4375
8.0,173.3125,66.0625
3.0,131.4375,48.9375
40.0,129.8125,53.3125
0.0,84.6875,55.9375
0.0,-117.9375,62.4375
0.0,-112.3125,41.4375
1.0,133.3125,45.6875
26.0,118.0625,29.4375
0.0,-56.3125,50.1875
0.0,78.5625,60.1875
14.0,126.6875,41.1875
0.0,76.0625,57.0625
0.0,27.0625,44.5625
0.0,89.9375,30.9375
0.0,55.6875,53.0625
0.0,34.3125,49.3125
0.0,8.4375,53.3125
0.0,-74.0625,45.8125
0.0,42.0625,56.3125
0.0,-173.6875,64.3125
0.0,16.0625,50.4375
0.0,-97.4375,18.6875
33.0,-75.9375,52.6875
0.0,30.5625,-27.6875
0.0,8.5625,46.5625
0.0,108.6875,-7.4375
0.0,113.4375,29.4375
0.0,101.5625,23.0625
6.0,42.0625,57.0625
47.0,-137.3125,60.6875
11.0,-77.9375,48.1875
9.0,164.3125,64.4375
0.0,-90.9375,48.5625
0.0,43.5625,55.3125
67.0,107.1875,57.6875
14.0,108.4375,33.4375
20.0,69.1875,59.3125
0.0,10.0625,50.3125
0.0,27.0625,54.1875
0.0,73.4375,56.4375
0.0,130.6875,-15.5625
3.0,-78.9375,40.1875
0.0,151.1875,-30.3125
0.0,45.5625,41.0625
26.0,-118.9375,38.3125
0.0,18.6875,51.1875
67.0,88.0625,56.9375
53.0,134.4375,54.3125
0.0,-111.3125,68.5625
0.0,75.6875,66.1875
19.0,54.4375,64.8125
0.0,-101.9375,19.3125
0.0,128.6875,40.1875
0.0,49.6875,53.6875
0.0,101.9375,6.0625
0.0,31.9375,-28.5625
12.0,142.6875,50.0625
3.0,134.0625,44.9375
85.0,34.3125,41.3125
100.0,93.8125,56.8125
0.0,43.4375,53.6875
7.0,86.4375,63.3125
0.0,37.4375,49.1875
0.0,-81.5625,39.6875
53.0,40.4375,65.5625
0.0,-138.1875,68.3125
0.0,-106.6875,44.1875
0.0,124.0625,-32.9375
0.0,-105.4375,45.9375
1.0,168.5625,61.3125
14.0,82.1875,53.8125
19.0,99.5625,53.1875
0.0,61.9375,58.0625
0.0,108.4375,32.5625
23.0,-138.5625,66.5625
0.0,137.3125,-32.5625
100.0,-112.5625,56.1875
0.0,-98.8125,36.8125
0.0,-159.1875,60.8125
5.0,-80.8125,37.3125
0.0,26.4375,38.1875
0.0,12.9375,63.1875
0.0,170.1875,66.4375
0.0,134.3125,45.3125
0.0,56.5625,53.5625
0.0,30.3125,53.0625
12.0,47.3125,57.1875
0.0,-3.0625,40.3125
0.0,156.4375,69.4375
0.0,101.5625,18.0625
0.0,143.4375,53.1875
0.0,14.5625,64.0625
0.0,78.0625,43.0625
0.0,103.5625,35.6875
19.0,134.9375,46.5625
0.0,34.1875,36.4375
0.0,-74.8125,42.9375
49.0,-108.0625,39.0625
27.0,-136.6875,63.9375
6.0,120.3125,58.3125
0.0,72.8125,40.0625
0.0,129.9375,-29.3125
23.0,121.3125,50.6875
0.0,116.8125,-34.3125
100.0,123.0625,60.8125
0.0,96.9375,5.1875
28.0,-72.8125,48.1875
0.0,99.4375,68.6875
0.0,-128.0625,67.3125
0.0,89.3125,56.6875
44.0,-63.9375,52.6875
0.0,-89.6875,30.0625
54.0,-122.9375,48.5625
4.0,-97.1875,28.0625
0.0,38.9375,59.3125
0.0,27.3125,53.3125
4.0,159.3125,58.0625
0.0,122.6875,37.3125
20.0,64.1875,63.5625
100.0,-105.3125,37.3125
20.0,114.3125,52.6875
35.0,-91.0625,52.3125
0.0,-5.3125,50.1875
67.0,-89.5625,51.8125
0.0,144.9375,62.1875
0.0,74.6875,70.4375
0.0,-5.8125,36.8125
0.0,98.1875,8.4375
0.0,61.9375,57.9375
17.0,-68.5625,52.4375
0.0,173.9375,69.5625
0.0,105.9375,49.8125
0.0,-158.8125,62.3125
0.0,-136.5625,68.1875
0.0,-162.0625,59.9375
20.0,125.4375,52.9375
6.0,96.3125,27.0625
0.0,-63.9375,-18.5625
100.0,115.6875,54.8125
0.0,-62.5625,56.0625
0.0,142.0625,40.0625
51.0,115.9375,56.3125
0.0,97.5625,17.5625
100.0,-121.4375,51.9375
0.0,149.5625,62.0625
20.0,100.5625,54.1875
53.0,125.0625,64.4375
15.0,-123.1875,65.5625
0.0,167.3125,60.9375
0.0,134.9375,-15.0625
0.0,-85.1875,40.0625
3.0,-155.8125,62.9375
20.0,118.6875,52.3125
0.0,6.3125,50.3125
0.0,-92.1875,36.9375
55.0,105.0625,57.4375
0.0,-109.6875,31.0625
0.0,4.9375,45.6875
0.0,108.5625,54.0625
0.0,-137.3125,62.9375
0.0,-129.4375,58.4375
3.0,105.9375,23.0625
80.0,19.9375,48.9375
27.0,27.8125,48.9375
0.0,-46.3125,62.9375
1.0,95.1875,56.5625
0.0,-153.6875,58.9375
23.0,9.4375,56.0625
0.0,100.3125,34.0625
0.0,116.0625,-28.9375
18.0,-134.0625,60.6875
0.0,-80.8125,40.9375
21.0,92.3125,66.1875
0.0,100.9375,4.5625
0.0,17.5625,50.6875
40.0,122.4375,59.9375
32.0,5.3125,60.3125
3.0,177.0625,63.1875
59.0,-132.9375,53.5625
0.0,96.5625,50.1875
0.0,6.9375,44.3125
3.0,5.3125,51.1875
0.0,102.6875,73.3125
0.0,53.0625,67.5625
0.0,-163.8125,68.1875
100.0,117.4375,62.3125
0.0,163.9375,-20.3125
0.0,-71.4375,-43.4375
15.0,100.4375,54.0625
13.0,146.5625,62.4375
0.0,-79.5625,38.8125
0.0,17.5625,59.9375
21.0,144.3125,65.3125
0.0,36.8125,52.5625
0.0,-43.4375,60.9375
39.0,131.0625,52.5625
4.0,62.1875,67.5625
0.0,16.5625,69.1875
35.0,47.4375,66.1875
0.0,-111.5625,38.8125
5.0,98.5625,71.5625
29.0,-66.8125,53.8125
0.0,-70.9375,60.6875
20.0,107.3125,52.5625
0.0,116.3125,0.3125
0.0,-4.0625,50.8125
0.0,-94.9375,64.5625
0.0,-2.3125,59.4375
20.0,144.0625,60.1875
0.0,-111.4375,48.6875
16.0,75.9375,64.3125
0.0,118.4375,32.8125
0.0,-97.9375,23.8125
46.0,97.6875,63.5625
0.0,62.1875,58.3125
19.0,73.4375,64.0625
0.0,21.5625,52.3125
19.0,70.4375,57.3125
0.0,-69.6875,53.1875
1.0,14.5625,52.4375
0.0,-108.8125,44.4375
0.0,-2.8125,40.3125
13.0,-82.1875,49.0625
12.0,141.8125,63.4375
0.0,99.3125,7.8125
0.0,-20.5625,75.5625
0.0,-109.8125,34.4375
0.0,176.6875,65.9375
0.0,-138.4375,59.5625
3.0,60.1875,61.5625
0.0,142.4375,-36.0625
41.0,48.6875,65.5625
0.0,166.1875,62.8125
0.0,-100.9375,34.5625
42.0,59.0625,65.6875
22.0,14.6875,67.1875
0.0,109.0625,71.8125
0.0,-104.8125,41.3125
0.0,-126.5625,62.5625
16.0,140.0625,51.4375
0.0,159.6875,54.0625
46.0,102.9375,53.4375
26.0,-115.6875,58.8125
0.0,35.4375,53.8125
0.0,102.0625,14.0625
21.0,-104.9375,36.5625
0.0,106.6875,73.8125
0.0,-136.5625,62.5625
0.0,-0.0625,52.3125
0.0,128.5625,71.8125
0.0,-95.9375,37.4375
6.0,20.6875,43.4375
0.0,50.6875,65.4375
0.0,-114.9375,36.0625
3.0,25.0625,63.1875
0.0,-80.6875,44.6875
0.0,26.1875,53.0625
0.0,-158.0625,63.4375
0.0,136.9375,-15.5625
0.0,-82.8125,62.4375
100.0,34.3125,62.9375
11.0,149.1875,60.3125
52.0,-123.9375,45.3125
48.0,-71.1875,53.4375
0.0,-112.6875,67.1875
27.0,138.8125,62.8125
0.0,-113.8125,42.4375
0.0,52.5625,68.3125
0.0,107.5625,47.9375
53.0,-106.1875,25.4375
0.0,123.4375,-29.6875
0.0,29.4375,53.9375
0.0,105.9375,25.3125
0.0,102.9375,14.0625
18.0,115.3125,31.6875
30.0,-85.0625,35.3125
0.0,105.0625,10.3125
0.0,-141.6875,68.3125
0.0,114.4375,-28.0625
0.0,55.4375,56.4375
0.0,34.1875,62.3125
0.0,105.5625,12.9375
0.0,30.4375,52.1875
0.0,-62.0625,56.4375
38.0,-94.8125,31.5625
48.0,102.3125,58.6875
0.0,86.1875,72.0625
20.0,115.1875,54.1875
7.0,167.5625,65.8125
0.0,142.4375,65.4375
67.0,99.3125,63.4375
100.0,119.0625,62.8125
16.0,103.3125,26.4375
0.0,52.8125,55.1875
0.0,24.8125,40.8125
0.0,-115.3125,40.8125
0.0,38.0625,44.8125
0.0,118.8125,43.6875
0.0,21.8125,38.9375
22.0,139.5625,58.9375
0.0,146.6875,-32.5625
0.0,-149.8125,67.8125
1.0,129.4375,69.6875
0.0,-87.8125,40.4375
85.0,122.0625,52.5625
0.0,-71.6875,64.6875
0.0,-110.8125,41.8125
1.0,146.5625,62.3125
0.0,-98.0625,39.8125
0.0,106.4375,10.6875
0.0,53.6875,53.5625
0.0,-91.5625,43.0625
1.0,101.5625,27.3125
13.0,85.1875,57.1875
0.0,-100.4375,16.9375
0.0,45.4375,36.0625
0.0,102.0625,16.1875
0.0,147.9375,-34.8125
0.0,-28.3125,70.6875
8.0,49.3125,59.0625
18.0,-107.0625,36.3125
0.0,-91.6875,34.4375
0.0,107.4375,38.5625
0.0,120.3125,45.4375
0.0,-128.3125,57.1875
0.0,16.5625,59.3125
0.0,47.0625,-24.4375
14.0,103.1875,57.0625
11.0,143.5625,60.0625
0.0,1.3125,41.6875
0.0,-106.0625,46.1875
0.0,119.5625,4.5625
0.0,-78.4375,-4.0625
0.0,115.8125,2.6875
70.0,-92.3125,53.6875
20.0,155.5625,68.3125
18.0,79.1875,56.0625
0.0,155.9375,55.4375
0.0,-72.1875,-41.8125
0.0,-110.4375,67.1875
8.0,-94.1875,42.8125
18.0,53.9375,60.5625
0.0,-5.1875,40.0625
14.0,-140.3125,64.0625
0.0,150.4375,-30.6875
0.0,91.4375,73.5625
5.0,128.1875,50.9375
0.0,109.8125,25.0625
0.0,-124.1875,44.1875
27.0,-86.4375,32.9375
0.0,-119.3125,68.5625
0.0,13.0625,55.1875
28.0,135.4375,54.5625
0.0,80.3125,69.3125
0.0,117.8125,28.1875
11.0,117.5625,40.4375
20.0,53.9375,63.0625
0.0,-104.9375,34.1875
33.0,-121.4375,48.9375
0.0,-115.6875,41.1875
0.0,119.1875,-30.3125
0.0,145.5625,-5.4375
49.0,-136.1875,61.9375
0.0,2.9375,35.8125
24.0,98.4375,53.4375
0.0,-52.1875,66.5625
0.0,-113.3125,69.1875
0.0,115.1875,-30.9375
0.0,145.9375,-16.9375
20.0,-56.3125,53.3125
0.0,114.6875,41.8125
0.0,146.5625,-19.0625
30.0,46.1875,65.3125
0.0,-162.5625,64.4375
0.0,58.9375,57.4375
0.0,-119.5625,45.5625
0.0,-140.4375,65.5625
0.0,21.6875,37.4375
0.0,-8.8125,52.1875
0.0,46.8125,34.5625
0.0,103.8125,27.1875
0.0,-116.1875,66.4375
14.0,126.6875,67.1875
24.0,-69.9375,48.0625
33.0,139.0625,49.5625
0.0,40.5625,52.4375
0.0,30.3125,-7.4375
0.0,-148.6875,67.4375
0.0,39.8125,40.9375
0.0,55.5625,54.6875
50.0,-88.4375,32.5625
0.0,56.9375,55.8125
0.0,41.1875,43.1875
0.0,-1.3125,47.3125
0.0,-61.8125,49.4375
0.0,-71.9375,-38.8125
0.0,84.4375,54.8125
32.0,-67.1875,53.0625
51.0,55.0625,60.1875
0.0,34.5625,1.0625
0.0,49.9375,33.0625
0.0,28.1875,-28.5625
10.0,25.5625,68.4375
0.0,15.3125,40.5625
40.0,-93.3125,33.9375
0.0,101.5625,21.5625
6.0,-158.5625,59.1875
0.0,-71.3125,41.6875
20.0,51.9375,66.3125
6.0,-105.1875,61.3125
0.0,93.1875,20.0625
0.0,80.6875,29.3125
20.0,110.8125,59.3125
0.0,-85.5625,32.5625
0.0,-82.3125,62.9375
0.0,69.1875,61.3125
0.0,142.4375,-37.1875
0.0,-93.9375,37.0625
0.0,117.4375,-33.5625
0.0,81.1875,71.1875
0.0,4.0625,36.9375
0.0,124.9375,44.4375
0.0,-78.6875,56.3125
0.0,-94.0625,41.5625
0.0,102.0625,22.1875
20.0,78.8125,63.4375
100.0,132.0625,61.0625
0.0,117.6875,-31.6875
0.0,-80.3125,34.0625
0.0,108.3125,53.4375
12.0,178.3125,64.8125
9.0,159.0625,65.9375
0.0,98.1875,3.4375
0.0,47.1875,58.4375
0.0,-88.6875,16.4375
0.0,141.5625,-17.0625
11.0,101.8125,31.0625
0.0,-86.1875,38.5625
0.0,124.8125,-29.8125
0.0,173.8125,67.9375
33.0,85.5625,64.5625
5.0,160.9375,61.4375
0.0,39.0625,8.9375
0.0,6.5625,61.1875
0.0,29.8125,70.8125
0.0,27.1875,-30.1875
3.0,66.5625,66.3125
0.0,-101.4375,59.9375
16.0,123.3125,53.5625
0.0,171.8125,69.8125
0.0,15.0625,37.3125
5.0,61.9375,57.1875
0.0,31.8125,37.3125
0.0,39.5625,51.0625
0.0,-63.6875,54.5625
74.0,129.1875,57.3125
100.0,-122.6875,42.0625
0.0,27.4375,43.9375
0.0,19.9375,40.1875
28.0,-115.9375,36.4375
0.0,15.6875,40.8125
0.0,35.6875,37.1875
0.0,106.4375,32.4375
0.0,98.0625,34.1875
100.0,133.9375,61.1875
0.0,132.4375,44.9375
0.0,-72.9375,41.4375
0.0,-64.1875,44.5625
38.0,29.0625,64.0625
0.0,151.4375,-30.0625
0.0,127.8125,46.3125
0.0,25.9375,47.6875
0.0,43.3125,46.6875
0.0,-70.8125,47.3125
12.0,137.8125,64.6875
0.0,100.8125,50.4375
0.0,-103.9375,65.8125
0.0,11.4375,58.0625
0.0,-90.6875,37.5625
7.0,-68.1875,47.8125
0.0,41.9375,57.1875
100.0,-95.1875,52.9375
49.0,-94.4375,49.9375
20.0,131.3125,48.5625
0.0,100.0625,22.6875
0.0,22.1875,52.9375
4.0,141.9375,68.3125
0.0,95.8125,30.3125
45.0,78.4375,62.6875
0.0,54.3125,60.6875
0.0,147.0625,65.6875
0.0,2.0625,49.9375
0.0,17.8125,44.1875
0.0,142.3125,-12.8125
0.0,57.5625,53.9375
43.0,-84.5625,44.6875
6.0,-72.3125,45.3125
0.0,13.4375,78.5625
0.0,119.5625,39.6875
0.0,145.5625,-35.3125
7.0,-74.6875,39.5625
89.0,115.8125,55.4375
57.0,-88.4375,54.0625
0.0,95.9375,21.5625
33.0,42.1875,59.6875
20.0,140.1875,58.4375
0.0,107.1875,33.0625
0.0,115.0625,-34.0625
0.0,-94.8125,62.1875
0.0,28.0625,48.6875
0.0,-66.6875,66.1875
0.0,41.6875,41.6875
0.0,104.5625,24.8125
51.0,69.1875,63.1875
0.0,-92.8125,35.9375
0.0,5.9375,43.6875
0.0,-51.5625,67.9375
0.0,-148.3125,67.0625
25.0,-93.5625,50.0625
15.0,145.6875,67.6875
0.0,-46.1875,61.6875
60.0,110.9375,57.5625
0.0,111.1875,29.5625
11.0,119.5625,28.9375
52.0,64.6875,61.1875
5.0,129.5625,52.1875
0.0,-65.9375,58.5625
0.0,36.0625,37.0625
3.0,144.8125,64.1875
0.0,41.6875,50.0625
0.0,-158.3125,66.0625
0.0,39.0625,54.0625
0.0,35.9375,34.6875
26.0,49.8125,66.9375
0.0,-156.4375,68.4375
17.0,97.6875,63.4375
0.0,118.0625,34.9375
9.0,177.4375,66.3125
0.0,42.9375,41.9375
0.0,91.1875,56.4375
0.0,-134.9375,59.3125
0.0,111.1875,30.1875
0.0,49.8125,38.5625
46.0,133.4375,49.9375
0.0,25.5625,61.8125
24.0,84.6875,56.3125
0.0,93.0625,31.6875
27.0,-147.1875,66.3125
72.0,-74.5625,49.1875
0.0,-154.4375,56.8125
0.0,-72.8125,-50.4375
0.0,-85.0625,47.4375
1.0,-136.0625,61.6875
20.0,-66.0625,51.6875
11.0,159.4375,64.9375
0.0,-152.3125,66.6875
0.0,108.8125,27.4375
53.0,-115.3125,57.1875
0.0,92.1875,46.3125
0.0,-75.9375,44.4375
1.0,94.0625,68.5625
0.0,-128.9375,54.0625
43.0,-83.5625,44.4375
15.0,55.1875,60.9375
21.0,94.1875,53.4375
0.0,-149.4375,62.6875
0.0,70.8125,71.0625
6.0,-131.0625,67.9375
0.0,136.9375,58.0625
0.0,31.4375,59.3125
43.0,120.9375,60.3125
21.0,-118.3125,34.5625
4.0,171.3125,68.6875
20.0,128.5625,54.0625
0.0,-136.9375,65.0625
47.0,-93.1875,49.9375
29.0,-109.8125,44.1875
0.0,-72.6875,60.8125
0.0,3.8125,51.3125
100.0,107.4375,60.5625
0.0,88.9375,70.0625
5.0,6.0625,61.4375
0.0,132.0625,44.5625
0.0,-48.9375,61.8125
53.0,85.4375,61.9375
0.0,92.4375,71.3125
0.0,139.9375,65.6875
0.0,-156.5625,59.9375
55.0,103.9375,61.4375
0.0,111.9375,73.3125
0.0,110.9375,29.3125
0.0,25.6875,49.3125
0.0,147.3125,-19.6875
0.0,-83.1875,40.0625
72.0,129.3125,62.4375
0.0,-90.0625,37.4375
0.0,-3.6875,57.3125
0.0,56.1875,67.6875
0.0,37.6875,63.6875
100.0,-88.5625,51.1875
0.0,123.8125,-28.3125
0.0,92.4375,56.3125
27.0,147.4375,68.0625
20.0,96.1875,57.9375
0.0,-74.0625,42.0625
0.0,-78.9375,45.5625
0.0,-110.5625,31.4375
0.0,36.6875,50.5625
0.0,-101.4375,21.0625
0.0,102.0625,33.3125
85.0,29.0625,61.1875
0.0,127.1875,-0.8125
0.0,-108.6875,44.0625
0.0,-114.3125,54.1875
0.0,-73.5625,57.6875
0.0,52.6875,40.1875
2.0,132.9375,55.1875
39.0,67.1875,62.6875
0.0,-78.0625,45.3125
0.0,-125.9375,69.4375
0.0,144.8125,-4.0625
0.0,-137.3125,62.5625
4.0,-91.6875,41.8125
0.0,-113.5625,43.9375
1.0,-20.3125,63.6875
0.0,74.0625,37.4375
0.0,81.8125,52.6875
0.0,145.1875,-40.9375
0.0,137.1875,49.8125
0.0,27.8125,51.8125
0.0,-71.9375,-42.3125
60.0,-53.1875,47.1875
0.0,135.5625,-33.0625
0.0,-140.1875,60.0625
0.0,102.8125,12.1875
0.0,42.9375,41.4375
0.0,-78.3125,56.6875
0.0,9.5625,63.9375
0.0,32.0625,-29.0625
42.0,20.8125,65.4375
0.0,-98.6875,67.1875
0.0,99.1875,7.1875
0.0,65.5625,68.6875
46.0,112.1875,59.3125
20.0,50.1875,59.6875
0.0,54.9375,56.8125
0.0,62.1875,53.0625
0.0,-156.6875,69.8125
15.0,-128.6875,61.1875
0.0,143.0625,49.9375
0.0,1.9375,35.8125
2.0,103.9375,19.3125
20.0,-107.6875,25.9375
0.0,163.0625,60.5625
29.0,133.3125,51.9375
0.0,25.0625,55.0625
63.0,134.5625,54.5625
0.0,-64.5625,55.8125
0.0,42.6875,57.9375
0.0,95.6875,18.6875
24.0,80.9375,57.9375
0.0,27.5625,-30.9375
5.0,139.6875,65.8125
16.0,122.1875,37.3125
26.0,77.8125,31.4375
0.0,-58.9375,48.3125
2.0,94.1875,67.4375
0.0,42.3125,57.6875
0.0,-135.4375,66.0625
0.0,113.1875,34.1875
0.0,24.5625,50.8125
0.0,-41.9375,63.9375
0.0,-80.0625,41.5625
