"variable","percent.contribution","permutation.importance"
"bio12",10.5356,7.871
"bio17",43.558,30.7435
"bio2",2.6094,18.2473
"bio4",12.7068,0
"ruggedness",30.4775,41.4139
"sand",0.1127,1.7243
