"variable","percent.contribution","permutation.importance"
"bio12",13.159,16.5005
"bio17",20.3277,30.1895
"bio2",10.6053,26.9637
"bio4",31.7975,10.705
"nitrogen",0.5598,3.323
"ruggedness",13.4369,3.7491
"sand",7.7078,0.6837
"soc",2.4059,7.8855
