"variable","percent.contribution","permutation.importance"
"bio13",0.8221,2.1471
"bio15",6.4974,9.3914
"bio2",55.7532,57.5147
"nitrogen",0.6361,4.6621
"ruggedness",35.5253,18.512
"sand",0.088,2.9177
"soc",0.6779,4.855
