"variable","percent.contribution","permutation.importance"
"bio2",20.1687,24.7323
"bio4",0,0
"elevation",0.3768,7.8627
"nitrogen",0,0
"ruggedness",68.206,53.5272
"sand",11.2485,13.8778
"soc",0,0
