"variable","percent.contribution","permutation.importance"
"bio13",3.7386,2.2103
"bio14",39.1349,27.698
"bio2",7.4699,15.0974
"bio8",3.4983,12.9991
"elevation",23.1677,15.6908
"nitrogen",8.1689,20.5063
"ruggedness",14.033,4.7359
"sand",0.7887,1.0622
