"settings","features","rm","train.AUC","avg.test.AUC","var.test.AUC","avg.diff.AUC","var.diff.AUC","avg.test.orMTP","var.test.orMTP","avg.test.or10pct","var.test.or10pct","AICc","delta.AICc","w.AIC","parameters"
"LQ_0.5","LQ",0.5,0.8003,0.783624880952381,0.0327030409299745,0.056628384551495,0.028860965432208,0,0,0.0869047619047619,0.0111621315192744,1178.23108510645,0,0.982117497587963,7
