"variable","percent.contribution","permutation.importance"
"bio13",6.7614,4.7248
"bio14",1.2292,0.8854
"bio15",30.5879,8.8844
"bio2",12.0004,25.1901
"bio8",5.0007,2.6239
"elevation",3.4422,7.2992
"ruggedness",9.4224,14.6631
"sand",6.0139,7.5618
"soc",25.5419,28.1673
