"variable","percent.contribution","permutation.importance"
"bio12",9.3844,10.2317
"bio15",14.7799,3.4369
"bio2",40.2741,44.0995
"bio4",8.3577,7.6645
"nitrogen",12.2118,20.0312
"ruggedness",7.5423,3.044
"sand",7.4499,11.4922
