"variable","percent.contribution","permutation.importance"
"bio12",15.7715,28.7993
"bio15",2.9725,2.0678
"bio2",6.2598,7.4568
"bio4",8.0006,9.9321
"bio5",36.2794,38.6105
"nitrogen",20.0046,4.305
"ruggedness",5.4941,3.8984
"sand",3.6108,1.0083
"soc",1.6066,3.9218
