"variable","percent.contribution","permutation.importance"
"bio15",29.2617,5.1776
"bio16",35.4523,64.1969
"bio2",5.7586,5.6783
"bio4",15.3321,10.8943
"bio5",6.0661,9.7388
"nitrogen",0.0711,0.4496
"ruggedness",7.2067,3.0872
"sand",0.7461,0.5148
"soc",0.1053,0.2625
