"variable","percent.contribution","permutation.importance"
"bio12",0.1606,0.8039
"bio17",14.0783,11.6913
"bio2",28.0957,21.2575
"elevation",52.7203,52.8502
"nitrogen",0.3122,0
"ruggedness",4.043,9.5649
"sand",0.5899,3.8322
