"variable","percent.contribution","permutation.importance"
"bio1",30.7837,48.5706
"bio13",4.1288,1.5987
"bio15",23.1485,10.9821
"bio8",0.5959,0.5662
"elevation",23.5081,23.6186
"nitrogen",9.1126,1.8714
"ruggedness",2.9145,5.6309
"sand",0.3013,0.8714
"soc",5.5066,6.2901
