"variable","percent.contribution","permutation.importance"
"bio13",9.4188,3.2852
"bio15",2.8293,13.6225
"bio2",1.3451,0.193
"bio5",0.7111,0
"bio8",0.5766,0
"nitrogen",0,0
"ruggedness",56.0767,17.6396
"sand",0.0276,0
"soc",29.0147,65.2596
