"variable","percent.contribution","permutation.importance"
"bio13",6.7217,19.3922
"bio14",10.3134,24.8713
"bio15",43.2434,8.7231
"bio2",5.1054,10.3183
"bio4",8.2881,1.4011
"bio8",6.5957,16.3684
"bio9",0.6821,4.4064
"elevation",3.8834,12.8102
"ruggedness",14.9659,1.4875
"sand",0.2009,0.2215
