"variable","percent.contribution","permutation.importance"
"bio14",2.5493,0
"bio15",37.0706,53.6626
"bio6",51.7522,36.8891
"bio8",2.0657,7.7877
"nitrogen",0,0
"ruggedness",1.8064,0.7777
"sand",4.7558,0.8828
