"variable","percent.contribution","permutation.importance"
"bio13",4.1226,5.7394
"bio14",24.1289,59.3721
"bio2",1.0391,2.9037
"bio8",4.2285,8.1353
"elevation",2.2936,1.6562
"nitrogen",1.7245,8.3763
"ruggedness",9.8806,9.5814
"sand",1.7687,2.3086
"soc",50.8134,1.9272
