"variable","percent.contribution","permutation.importance"
"bio12",8.6014,45.2314
"bio14",8.4846,9.0252
"bio15",17.5147,15.6419
"bio2",0.0244,0.1801
"bio4",3.4817,1.0368
"bio8",57.3206,18.6087
"nitrogen",0.6839,1.9191
"ruggedness",2.1712,7.0154
"sand",1.7175,1.3416
"soc",0,0
