"variable","percent.contribution","permutation.importance"
"bio13",79.3438,43.335
"bio14",0,0
"bio2",0,0
"bio4",0,0
"bio9",0,0
"nitrogen",0,0
"ruggedness",0,0
"sand",2.49,5.1932
"soc",18.1663,51.4718
