ISRICSOILGRIDS_new_average_nitrogen_reduced,x,y
150.0,103.12500825,-0.208333350000004
200.0,121.45834305,48.54167055
502.0,153.95834565,59.79167145
45.0,118.54167615,-29.79166905
183.0,21.45833505,40.62500325
140.0,-118.54167615,36.04166955
210.0,86.04167355,28.54166895
311.0,-70.62500565,-36.04166955
128.0,34.37500275,36.87500295
-9999.0,28.12500225,41.04166995
268.0,54.79167105,54.37500435
136.0,8.12500064999998,44.79167025
109.0,30.62500245,-28.54166895
753.0,-156.45834585,69.79167225
449.0,-91.45834065,53.12500425
-9999.0,61.45833825,69.79167225
-9999.0,120.62500965,6.45833385
414.0,44.79167025,66.04167195
198.0,-81.45833985,41.45833665
266.0,159.79167945,64.79167185
277.0,74.37500595,35.20833615
-9999.0,4.37500034999999,37.29166965
357.0,136.45834425,50.62500405
91.0,104.79167505,36.45833625
142.0,-102.29167485,21.45833505
1218.0,-18.95833485,63.54167175
866.0,-152.29167885,68.54167215
200.0,123.95834325,49.79167065
552.0,139.37501115,75.62500605
321.0,136.87501095,48.95833725
152.0,-95.62500765,38.95833645
-9999.0,135.62501085,35.62500285
240.0,120.62500965,-2.29166685
610.0,-86.45834025,51.45833745
542.0,-88.12500705,53.12500425
251.0,27.70833555,62.29167165
310.0,128.12501025,54.37500435
451.0,-98.95834125,51.45833745
102.0,110.20834215,22.29166845
291.0,-137.70834435,66.45833865
396.0,28.54166895,68.95833885
243.0,-86.04167355,49.79167065
222.0,-117.29167605,52.70833755
-9999.0,89.37500715,21.87500175
-9999.0,119.37500955,5.20833374999999
71.0,118.12500945,40.20833655
109.0,-93.95834085,45.62500365
211.0,-113.95834245,49.79167065
365.0,37.70833635,67.29167205
279.0,-78.54167295,47.70833715
-9999.0,10.20833415,79.37500635
421.0,93.12500745,23.95833525
-9999.0,18.12500145,40.62500325
236.0,15.20833455,45.62500365
347.0,101.04167475,29.79166905
166.0,99.37500795,20.62500165
82.0,-81.87500655,35.20833615
607.0,-68.95833885,-53.95833765
262.0,-96.04167435,44.37500355
125.0,99.79167465,18.12500145
133.0,102.70834155,46.45833705
-9999.0,-71.87500575,-46.45833705
176.0,-106.04167515,40.20833655
100.0,101.04167475,14.37500115
295.0,99.79167465,32.70833595
510.0,-147.29167845,68.54167215
-9999.0,-15.62500125,65.20833855
140.0,3.95833364999999,46.45833705
-9999.0,15.20833455,76.87500615
319.0,-123.95834325,55.62500445
412.0,-96.87500775,60.20833815
-9999.0,114.37500915,5.20833374999999
-9999.0,113.54167575,-3.54166695000001
-9999.0,-143.54167815,70.62500565
100.0,17.29166805,51.87500415
-9999.0,-168.54168015,63.12500505
-9999.0,-42.29167005,63.54167175
-9999.0,-46.87500375,63.54167175
236.0,98.54167455,58.95833805
-9999.0,87.70834035,69.79167225
329.0,92.29167405,66.87500535
427.0,33.95833605,54.37500435
-9999.0,167.70834675,-21.04166835
270.0,-116.87500935,52.29167085
-9999.0,-16.87500135,75.20833935
144.0,-93.12500745,47.29167045
436.0,-71.45833905,53.12500425
255.0,122.29167645,56.04167115
-9999.0,-127.70834355,68.54167215
-9999.0,112.29167565,3.12500025
75.0,119.37500955,-34.37500275
103.0,152.29167885,-26.04166875
112.0,36.04166955,37.29166965
-9999.0,-161.87501295,61.04167155
-9999.0,27.29166885,40.62500325
619.0,143.12501145,49.79167065
407.0,-104.37500835,59.37500475
-9999.0,16.87500135,58.54167135
433.0,-141.87501135,69.37500555
84.0,-115.20834255,41.45833665
215.0,110.62500885,53.95833765
197.0,41.04166995,44.37500355
246.0,46.45833705,53.95833765
-9999.0,156.45834585,-8.54166735
67.0,121.45834305,36.87500295
-9999.0,-105.62500845,21.87500175
196.0,96.04167435,58.12500465
-9999.0,-98.54167455,23.95833525
199.0,-73.12500585,42.70833675
529.0,-158.54167935,64.79167185
-9999.0,-158.95834605,59.79167145
-9999.0,18.12500145,56.87500455
376.0,-141.04167795,65.62500525
283.0,103.12500825,48.95833725
436.0,-23.95833525,71.87500575
-9999.0,38.54166975,68.54167215
142.0,31.04166915,36.87500295
78.0,18.12500145,-30.62500245
116.0,-110.62500885,50.20833735
359.0,38.54166975,54.37500435
259.0,-103.95834165,57.29167125
192.0,100.62500805,23.12500185
324.0,68.12500545,62.70833835
519.0,139.37501115,58.95833805
283.0,172.70834715,69.79167225
-9999.0,-65.20833855,62.70833835
451.0,42.29167005,66.04167195
351.0,-114.79167585,58.54167135
148.0,123.95834325,-10.20833415
596.0,36.87500295,56.87500455
204.0,43.95833685,52.29167085
-9999.0,97.29167445,11.04166755
-9999.0,11.87500095,66.87500535
240.0,27.29166885,62.29167165
452.0,85.20834015,67.70833875
-9999.0,-107.29167525,64.37500515
-9999.0,-14.37500115,65.62500525
204.0,120.20834295,59.79167145
135.0,-0.625000050000011,41.87500335
277.0,-141.87501135,63.95833845
67.0,29.37500235,-23.95833525
364.0,-6.87500055000001,43.54167015
407.0,147.29167845,62.70833835
240.0,104.37500835,34.37500275
199.0,-71.45833905,18.54166815
180.0,-66.87500535,46.04167035
46.0,-84.79167345,32.29166925
231.0,110.20834215,30.20833575
191.0,-74.79167265,42.70833675
208.0,-73.12500585,44.79167025
182.0,57.70833795,56.04167115
432.0,21.87500175,61.45833825
395.0,-80.62500645,49.79167065
285.0,-7.70833395000002,43.12500345
260.0,134.37501075,44.79167025
-9999.0,72.29167245,19.79166825
265.0,-131.87501055,63.54167175
-9999.0,139.37501115,33.95833605
672.0,-156.04167915,66.87500535
238.0,70.20833895,61.45833825
153.0,8.54166734999998,36.87500295
-9999.0,-65.62500525,-54.37500435
365.0,133.12501065,43.95833685
318.0,84.37500675,68.12500545
394.0,50.62500405,66.45833865
107.0,114.79167585,42.70833675
-9999.0,-80.20833975,25.62500205
289.0,116.87500935,53.54167095
280.0,96.04167435,28.54166895
204.0,11.87500095,52.29167085
744.0,-162.70834635,69.37500555
155.0,16.04166795,43.95833685
-9999.0,160.62501285,59.79167145
282.0,17.29166805,64.37500515
230.0,-126.04167675,61.04167155
284.0,125.20834335,55.62500445
-9999.0,22.70833515,42.29167005
-9999.0,-120.62500965,34.79166945
238.0,30.62500245,62.29167165
-9999.0,133.95834405,35.62500285
284.0,30.62500245,58.95833805
465.0,30.62500245,69.37500555
433.0,41.04166995,51.87500415
261.0,-138.54167775,64.79167185
-9999.0,19.37500155,69.79167225
460.0,7.70833395,58.54167135
250.0,60.62500485,68.12500545
60.0,-114.37500915,37.29166965
-9999.0,-66.04167195,65.62500525
-9999.0,113.95834245,22.70833515
249.0,-1.45833345,48.54167055
216.0,-77.70833955,42.70833675
169.0,-1.45833345,46.87500375
-9999.0,146.45834505,-41.04166995
881.0,-160.20834615,68.95833885
-9999.0,-80.20833975,27.29166885
-9999.0,161.87501295,69.79167225
227.0,-81.45833985,46.87500375
307.0,99.79167465,33.12500265
88.0,135.62501085,-33.12500265
192.0,-111.45834225,39.79166985
278.0,76.87500615,58.54167135
-9999.0,128.54167695,27.70833555
-9999.0,120.62500965,26.87500215
445.0,-70.62500565,54.37500435
238.0,-81.45833985,49.37500395
122.0,-1.04166675000002,41.04166995
-9999.0,24.37500195,40.62500325
561.0,27.70833555,57.29167125
228.0,51.04167075,58.54167135
165.0,49.79167065,-16.45833465
255.0,73.95833925,37.29166965
258.0,130.62501045,59.37500475
301.0,102.29167485,63.12500505
845.0,-162.70834635,67.29167205
242.0,-110.62500885,58.12500465
114.0,-1.45833345,41.45833665
124.0,24.37500195,-33.95833605
147.0,-93.12500745,16.87500135
774.0,-158.54167935,69.79167225
765.0,56.04167115,70.62500565
123.0,26.45833545,41.04166995
252.0,-98.12500785,57.70833795
103.0,-86.04167355,34.79166945
248.0,115.62500925,58.54167135
156.0,31.04166915,37.29166965
132.0,105.62500845,11.87500095
359.0,64.37500515,66.45833865
498.0,32.29166925,68.95833885
67.0,-116.45834265,43.12500345
148.0,-99.79167465,19.79166825
196.0,111.45834225,53.12500425
160.0,103.54167495,18.12500145
151.0,16.45833465,41.04166995
-9999.0,156.45834585,61.04167155
338.0,167.70834675,61.04167155
563.0,16.87500135,60.62500485
350.0,96.87500775,65.20833855
-9999.0,37.70833635,65.20833855
233.0,38.12500305,45.20833695
146.0,105.62500845,24.79166865
125.0,27.70833555,-31.45833585
732.0,-161.45834625,58.95833805
390.0,142.70834475,49.37500395
140.0,94.79167425,20.20833495
117.0,26.04166875,41.45833665
156.0,-78.54167295,40.62500325
414.0,166.87501335,61.04167155
-9999.0,36.87500295,65.62500525
313.0,-79.37500635,50.20833735
332.0,28.95833565,48.54167055
-9999.0,-66.87500535,-53.54167095
252.0,-125.20834335,61.45833825
337.0,28.54166895,57.29167125
237.0,173.54168055,-35.20833615
156.0,-114.79167585,46.04167035
-9999.0,142.70834475,-9.37500075
306.0,99.79167465,33.95833605
258.0,-89.37500715,43.95833685
269.0,-141.87501135,65.20833855
229.0,-93.95834085,48.95833725
106.0,117.29167605,24.79166865
357.0,50.20833735,66.04167195
150.0,111.45834225,27.70833555
342.0,64.37500515,67.29167205
316.0,91.04167395,52.29167085
110.0,-98.95834125,23.54166855
202.0,21.04166835,40.20833655
225.0,101.04167475,53.54167095
174.0,29.79166905,46.87500375
433.0,-71.04167235,63.12500505
167.0,53.95833765,59.37500475
118.0,126.04167675,-8.95833405
-9999.0,-69.79167225,41.87500335
147.0,-107.29167525,50.20833735
436.0,123.54167655,64.79167185
199.0,124.79167665,54.79167105
160.0,126.87501015,45.62500365
176.0,118.95834285,5.20833374999999
85.0,-81.45833985,35.20833615
184.0,-118.95834285,55.62500445
70.0,100.62500805,39.37500315
87.0,109.79167545,22.29166845
227.0,26.04166875,61.04167155
316.0,-59.37500475,54.37500435
282.0,86.87500695,52.29167085
546.0,-79.79167305,50.20833735
204.0,-113.95834245,54.37500435
-9999.0,118.54167615,-2.70833355000001
403.0,43.54167015,66.04167195
-9999.0,-92.70834075,51.04167075
280.0,173.54168055,69.37500555
430.0,-103.12500825,66.45833865
-9999.0,-93.95834085,58.95833805
306.0,130.62501045,48.12500385
141.0,71.87500575,42.29167005
226.0,-122.70834315,53.95833765
397.0,35.20833615,54.37500435
627.0,-177.70834755,66.45833865
277.0,-74.79167265,41.87500335
379.0,161.04167955,63.95833845
-9999.0,-2.70833355000002,48.95833725
294.0,-146.45834505,66.45833865
-9999.0,-8.54166735000001,70.62500565
222.0,120.20834295,61.87500495
194.0,118.12500945,1.45833345
298.0,-121.45834305,48.54167055
285.0,115.62500925,59.37500475
243.0,165.62501325,61.45833825
-9999.0,126.87501015,33.95833605
-9999.0,-56.45833785,46.87500375
198.0,118.12500945,28.95833565
466.0,-144.79167825,67.70833875
138.0,15.20833455,51.04167075
387.0,24.37500195,56.45833785
268.0,-93.54167415,42.70833675
151.0,112.29167565,-1.04166675
-9999.0,19.37500155,60.20833815
-9999.0,-163.54167975,59.79167145
115.0,115.62500925,40.20833655
453.0,-145.20834495,63.12500505
-9999.0,-21.04166835,65.62500525
352.0,133.95834405,55.62500445
456.0,148.12501185,45.20833695
122.0,-122.29167645,41.87500335
453.0,-146.45834505,67.29167205
355.0,-104.79167505,64.79167185
150.0,-86.87500695,14.79166785
277.0,-121.45834305,55.20833775
317.0,146.87501175,-41.87500335
-9999.0,151.04167875,-9.37500075
68.0,-78.54167295,36.45833625
341.0,-89.79167385,64.37500515
597.0,-75.62500605,57.29167125
724.0,-148.54167855,60.62500485
190.0,-111.04167555,47.29167045
-9999.0,19.37500155,58.12500465
1168.0,-82.70833995,28.12500225
325.0,73.12500585,61.04167155
131.0,23.12500185,37.70833635
-9999.0,-70.62500565,64.79167185
-9999.0,153.12501225,-10.62500085
-9999.0,-72.70833915,-39.79166985
214.0,142.29167805,-35.62500285
-9999.0,138.95834445,41.45833665
202.0,-69.79167225,43.95833685
307.0,89.37500715,51.87500415
190.0,27.29166885,53.54167095
-9999.0,117.29167605,31.87500255
123.0,34.79166945,41.45833665
-9999.0,113.54167575,33.95833605
95.0,111.04167555,38.12500305
-9999.0,138.12501105,53.95833765
206.0,37.70833635,40.62500325
228.0,46.87500375,41.45833665
172.0,93.95834085,21.87500175
256.0,98.54167455,28.95833565
476.0,103.54167495,33.12500265
172.0,4.37500034999999,50.62500405
152.0,12.29166765,42.70833675
272.0,-2.29166685000001,51.87500415
560.0,23.12500185,53.95833765
291.0,93.95834085,60.20833815
345.0,145.62501165,66.87500535
189.0,127.29167685,41.87500335
183.0,26.04166875,55.20833775
103.0,32.29166925,-28.12500225
96.0,-100.20834135,26.87500215
-9999.0,-4.37500035000002,58.95833805
270.0,-77.29167285,44.79167025
541.0,-153.54167895,60.62500485
-9999.0,32.70833595,69.79167225
-9999.0,-7.29166725000002,61.87500495
-9999.0,-28.12500225,70.62500565
251.0,29.37500235,48.95833725
237.0,-113.12500905,56.04167115
452.0,-146.04167835,65.20833855
297.0,81.45833985,61.04167155
75.0,-92.29167405,30.62500245
-9999.0,-108.95834205,23.12500185
122.0,116.45834265,42.29167005
168.0,98.12500785,36.04166955
287.0,-63.12500505,51.04167075
259.0,115.62500925,53.54167095
292.0,-107.70834195,68.54167215
174.0,22.70833515,45.62500365
-9999.0,123.12500985,-33.95833605
-9999.0,144.79167825,-8.12500065
339.0,109.37500875,50.20833735
152.0,89.37500715,31.87500255
139.0,92.29167405,22.29166845
243.0,-76.45833945,-9.37500075
-9999.0,48.12500385,42.29167005
430.0,-101.04167475,67.29167205
-9999.0,152.29167885,58.95833805
307.0,154.37501235,64.37500515
-9999.0,-138.54167775,59.79167145
143.0,-90.20834055,44.79167025
547.0,-128.95834365,53.12500425
196.0,131.04167715,43.95833685
-9999.0,-89.79167385,52.29167085
382.0,-156.87501255,60.20833815
259.0,-124.79167665,54.79167105
404.0,25.20833535,55.20833775
-9999.0,18.54166815,69.37500555
117.0,113.54167575,26.87500215
65.0,-108.54167535,41.87500335
139.0,-107.29167525,27.29166885
285.0,126.87501015,58.54167135
247.0,-122.70834315,49.37500395
94.0,-91.45834065,37.70833635
300.0,88.95834045,52.29167085
374.0,-106.87500855,63.12500505
189.0,9.37500075,44.79167025
-9999.0,27.70833555,71.04167235
409.0,46.04167035,66.45833865
249.0,-130.20834375,58.54167135
326.0,-138.54167775,61.87500495
185.0,-123.12500985,46.45833705
328.0,-121.87500975,53.95833765
870.0,-164.79167985,61.87500495
-9999.0,-50.20833735,69.37500555
441.0,27.29166885,65.20833855
303.0,174.37501395,68.95833885
223.0,58.95833805,55.62500445
-9999.0,115.20834255,30.20833575
188.0,9.37500075,56.87500455
345.0,89.37500715,59.79167145
-9999.0,6.04166714999999,51.87500415
280.0,99.79167465,62.70833835
325.0,30.62500245,65.62500525
270.0,30.62500245,48.95833725
265.0,4.79166705,53.12500425
220.0,101.04167475,47.70833715
102.0,-72.70833915,-8.95833405
-9999.0,-43.54167015,59.79167145
349.0,87.70834035,61.87500495
-9999.0,25.62500205,45.62500365
378.0,-116.87500935,58.12500465
-9999.0,120.20834295,22.70833515
467.0,140.20834455,64.37500515
133.0,22.29166845,47.29167045
-9999.0,-56.87500455,51.04167075
335.0,156.87501255,55.20833775
160.0,-107.29167525,44.37500355
265.0,124.37500995,51.45833745
129.0,-103.54167495,23.95833525
318.0,151.87501215,61.87500495
218.0,28.95833565,46.87500375
226.0,-104.37500835,54.79167105
-9999.0,-7.70833395000002,33.95833605
224.0,-136.45834425,63.12500505
707.0,67.70833875,71.04167235
142.0,97.29167445,24.37500195
407.0,72.70833915,66.45833865
62.0,122.29167645,-32.70833595
303.0,121.45834305,49.37500395
162.0,23.54166855,53.12500425
-9999.0,-61.45833825,57.70833795
198.0,38.54166975,53.95833765
286.0,130.20834375,57.29167125
261.0,-68.54167215,49.37500395
89.0,141.04167795,-35.20833615
212.0,-62.29167165,45.20833695
283.0,30.20833575,65.20833855
-9999.0,-105.62500845,59.79167145
-9999.0,-113.95834245,48.54167055
832.0,-152.70834555,68.95833885
473.0,80.62500645,66.45833865
-9999.0,27.29166885,71.04167235
