BIOCLIM_9,x,y
153.0,106.45834185,23.95833525
-58.0,-67.70833875,48.54167055
-23.0,15.62500125,66.45833865
230.0,-88.12500705,31.87500255
-9999.0,19.79166825,59.79167145
-149.0,84.79167345,50.20833735
-9999.0,141.45834465,-13.95833445
-105.0,37.29166965,64.79167185
23.0,-66.45833865,-55.20833775
-62.0,-125.62501005,57.29167125
-47.0,-155.62501245,58.12500465
-72.0,-106.87500855,40.20833655
158.0,20.62500165,40.62500325
111.0,-60.62500485,46.45833705
-198.0,151.87501215,60.62500485
-9999.0,141.45834465,44.79167025
103.0,79.37500635,29.79166905
-9999.0,124.79167665,24.79166865
138.0,-98.95834125,20.62500165
-124.0,46.04167035,65.62500525
-177.0,175.20834735,67.29167205
19.0,-120.20834295,52.70833755
-84.0,-105.62500845,38.95833645
-9999.0,-43.54167015,59.79167145
-61.0,-73.54167255,47.29167045
-337.0,-96.45834105,65.20833855
-143.0,171.45834705,65.62500525
188.0,-84.37500675,37.29166965
-9999.0,-17.29166805,79.79167305
-173.0,139.37501115,50.62500405
-127.0,-154.79167905,67.29167205
154.0,-3.54166695000001,48.54167055
-68.0,26.45833545,70.62500565
-16.0,-88.54167375,39.37500315
-54.0,-111.45834225,54.37500435
-9999.0,162.70834635,56.04167115
48.0,16.87500135,69.37500555
254.0,103.54167495,13.12500105
-165.0,159.37501275,58.54167135
-9999.0,-63.54167175,60.20833815
-52.0,110.62500885,36.87500295
-9999.0,144.79167825,58.95833805
-297.0,96.04167435,65.62500525
-4.0,103.12500825,27.70833555
-9999.0,-21.87500175,69.79167225
-9999.0,20.62500165,62.29167165
223.0,16.04166795,39.37500315
-156.0,-73.95833925,54.37500435
-9999.0,128.12501025,-32.29166925
265.0,-93.95834085,32.29166925
1.0,14.79166785,53.54167095
-125.0,86.45834025,54.37500435
-172.0,175.62501405,67.29167205
-9999.0,23.12500185,39.79166985
-9999.0,146.04167835,-40.62500325
-315.0,-106.45834185,67.70833875
36.0,-18.12500145,65.62500525
255.0,36.04166955,36.45833625
175.0,35.20833615,40.20833655
227.0,123.95834325,-32.29166925
-51.0,-118.95834285,55.62500445
-20.0,-131.87501055,58.12500465
-219.0,75.20833935,69.79167225
-159.0,102.29167485,47.29167045
-211.0,81.45833985,63.95833845
-75.0,103.54167495,38.95833645
-2.0,169.37501355,61.04167155
-92.0,-89.79167385,44.79167025
-293.0,127.29167685,56.87500455
-209.0,-139.37501115,64.79167185
-36.0,-85.62500685,41.04166995
-292.0,120.20834295,54.37500435
27.0,-17.29166805,64.79167185
-132.0,87.29167365,61.87500495
