ISRICSOILGRIDS_new_average_sandpercent_reduced,x,y
55.0,-83.54167335,49.79167065
51.0,-71.04167235,52.29167085
-9999.0,-5.20833375000001,58.95833805
54.0,18.54166815,67.29167205
-9999.0,-165.20834655,69.37500555
30.0,86.04167355,56.45833785
30.0,95.20834095,56.45833785
47.0,47.70833715,60.20833815
43.0,-96.04167435,59.37500475
48.0,108.95834205,39.37500315
29.0,36.87500295,41.04166995
46.0,-93.12500745,64.37500515
-9999.0,-61.45833825,67.29167205
45.0,48.54167055,-18.95833485
15.0,-84.37500675,38.54166975
-9999.0,91.45834065,21.45833505
38.0,108.95834205,12.29166765
-9999.0,140.62501125,73.54167255
41.0,135.20834415,57.29167125
35.0,43.12500345,42.29167005
-9999.0,-124.37500995,70.62500565
-9999.0,65.62500525,66.04167195
40.0,22.70833515,37.29166965
43.0,118.95834285,39.37500315
50.0,154.79167905,61.87500495
12.0,-88.54167375,36.87500295
38.0,136.45834425,53.54167095
29.0,109.79167545,28.95833565
-9999.0,106.87500855,20.62500165
45.0,41.87500335,57.70833795
39.0,151.87501215,-26.45833545
27.0,-103.95834165,23.54166855
-9999.0,139.37501115,39.79166985
48.0,-99.79167465,63.95833845
34.0,110.20834215,32.70833595
-9999.0,-131.87501055,55.20833775
49.0,-176.45834745,65.62500525
37.0,84.79167345,51.45833745
45.0,143.12501145,64.37500515
35.0,-98.95834125,31.87500255
38.0,101.04167475,60.62500485
-9999.0,-20.20833495,75.20833935
-9999.0,128.95834365,32.70833595
24.0,-83.12500665,40.62500325
47.0,160.20834615,62.70833835
39.0,-121.87500975,57.70833795
43.0,-81.04167315,47.29167045
47.0,-103.54167495,56.04167115
48.0,32.70833595,58.12500465
43.0,120.62500965,52.70833755
34.0,-93.12500745,44.37500355
-9999.0,138.54167775,46.87500375
-9999.0,109.37500875,21.04166835
51.0,21.45833505,68.12500545
29.0,42.29167005,42.29167005
44.0,-72.70833915,68.12500545
46.0,101.04167475,50.62500405
49.0,36.87500295,61.87500495
-9999.0,-40.62500325,63.54167175
36.0,-74.37500595,41.45833665
-9999.0,137.70834435,-8.12500065
-9999.0,-134.37501075,56.45833785
41.0,116.45834265,41.87500335
44.0,152.29167885,59.37500475
67.0,23.95833525,51.87500415
51.0,100.62500805,47.29167045
47.0,96.45834105,33.54166935
31.0,66.04167195,65.62500525
54.0,-88.12500705,49.37500395
40.0,130.20834375,52.70833755
47.0,3.95833364999999,51.45833745
31.0,105.62500845,34.79166945
76.0,6.87500054999998,52.70833755
47.0,141.45834465,59.37500475
-9999.0,-157.70834595,56.04167115
25.0,-83.54167335,37.70833635
32.0,124.79167665,51.87500415
35.0,-78.54167295,36.45833625
-9999.0,27.70833555,68.95833885
-9999.0,164.79167985,-21.45833505
42.0,53.12500425,59.37500475
40.0,-79.79167305,36.87500295
-9999.0,-6.87500055000001,62.29167165
-9999.0,143.12501145,44.79167025
36.0,64.37500515,64.37500515
33.0,67.29167205,66.04167195
32.0,111.04167555,32.70833595
84.0,16.45833465,52.70833755
-9999.0,19.37500155,58.12500465
39.0,-100.20834135,48.12500385
31.0,-81.45833985,39.37500315
-9999.0,147.70834515,-39.79166985
70.0,141.04167795,-35.62500285
-9999.0,143.12501145,54.37500435
37.0,121.45834305,50.62500405
51.0,21.87500175,59.79167145
39.0,61.87500495,56.87500455
48.0,-118.54167615,68.54167215
50.0,-93.95834085,51.04167075
32.0,88.12500705,63.54167175
40.0,94.79167425,28.12500225
52.0,29.79166905,69.37500555
52.0,-119.37500955,40.20833655
48.0,-138.95834445,61.04167155
33.0,-92.70834075,36.04166955
42.0,-4.79166705,39.37500315
-9999.0,156.87501255,-8.54166735
29.0,39.37500315,41.04166995
44.0,-80.62500645,34.79166945
54.0,-16.45833465,64.79167185
38.0,94.79167425,51.87500415
33.0,60.20833815,59.79167145
33.0,86.04167355,68.54167215
39.0,147.29167845,-8.95833405
45.0,90.20834055,47.29167045
63.0,-85.62500685,46.45833705
42.0,138.12501105,51.04167075
-9999.0,-163.95834645,59.37500475
-9999.0,127.29167685,-8.54166735
42.0,100.20834135,32.29166925
35.0,22.29166845,36.87500295
34.0,124.79167665,50.20833735
-9999.0,-15.62500125,66.87500535
44.0,-117.70834275,41.45833665
-9999.0,-29.37500235,70.62500565
39.0,133.12501065,53.95833765
18.0,39.37500315,53.54167095
44.0,86.45834025,71.45833905
-9999.0,79.37500635,7.70833395
42.0,-108.95834205,67.70833875
18.0,-93.12500745,37.70833635
-9999.0,-159.79167945,55.62500445
33.0,-2.29166685000001,47.70833715
51.0,148.54167855,61.87500495
68.0,115.20834255,-28.54166895
-9999.0,132.70834395,32.70833595
-9999.0,21.04166835,58.54167135
26.0,68.54167215,58.12500465
60.0,16.45833465,57.29167125
-9999.0,97.70834115,11.04166755
54.0,143.54167815,-38.12500305
-9999.0,133.54167735,-32.70833595
-9999.0,138.54167775,-16.45833465
21.0,-104.79167505,19.37500155
45.0,19.37500155,53.95833765
46.0,102.70834155,73.12500585
56.0,-134.37501075,57.70833795
-9999.0,121.04167635,21.87500175
69.0,12.29166765,51.87500415
64.0,-84.37500675,42.70833675
61.0,30.62500245,59.37500475
48.0,-98.95834125,49.37500395
53.0,156.04167915,62.29167165
-9999.0,118.54167615,6.87500055
20.0,-116.45834265,46.45833705
30.0,108.95834205,35.20833615
37.0,93.12500745,21.04166835
32.0,98.54167455,23.12500185
48.0,-83.95834005,48.95833725
47.0,-123.12500985,47.29167045
-9999.0,-17.29166805,66.45833865
14.0,5.62500044999999,49.37500395
47.0,-123.95834325,57.29167125
44.0,128.54167695,48.12500385
30.0,56.87500455,53.12500425
67.0,120.62500965,-33.54166935
37.0,16.45833465,49.37500395
45.0,169.37501355,65.20833855
41.0,36.87500295,57.70833795
39.0,79.79167305,68.95833885
43.0,142.29167805,53.12500425
-9999.0,20.62500165,55.20833775
35.0,136.45834425,51.04167075
63.0,149.37501195,-32.29166925
37.0,117.29167605,23.95833525
42.0,-123.12500985,54.79167105
37.0,122.29167645,53.12500425
46.0,26.45833545,58.95833805
47.0,-68.95833885,-55.20833775
39.0,53.54167095,68.54167215
45.0,-94.37500755,32.70833595
24.0,-120.20834295,45.20833695
48.0,105.62500845,72.70833915
39.0,146.87501175,59.79167145
-9999.0,118.12500945,38.54166975
28.0,86.04167355,54.79167105
44.0,84.79167345,50.20833735
34.0,-141.45834465,67.29167205
55.0,4.79166705,60.62500485
45.0,96.45834105,65.20833855
-9999.0,31.45833585,60.62500485
-9999.0,47.70833715,68.95833885
36.0,109.79167545,23.12500185
-9999.0,-68.95833885,62.29167165
56.0,12.29166765,57.70833795
56.0,-91.04167395,46.87500375
-9999.0,-78.54167295,56.45833785
44.0,101.04167475,36.45833625
38.0,33.12500265,52.70833755
38.0,105.62500845,15.62500125
48.0,-93.12500745,50.62500405
39.0,147.29167845,-7.70833395
38.0,140.20834455,35.62500285
48.0,-121.87500975,69.79167225
53.0,-110.62500885,66.45833865
25.0,-88.95834045,33.95833605
51.0,40.62500325,58.95833805
51.0,-37.29166965,66.45833865
37.0,124.37500995,52.70833755
-9999.0,-100.62500805,69.79167225
-9999.0,-18.54166815,63.12500505
54.0,26.04166875,61.87500495
35.0,85.20834015,63.54167175
52.0,-72.29167245,60.62500485
43.0,57.29167125,65.20833855
39.0,85.62500685,66.04167195
50.0,104.79167505,16.87500135
46.0,-71.87500575,-38.54166975
39.0,-150.20834535,61.87500495
37.0,113.12500905,3.12500025
36.0,129.37501035,51.04167075
32.0,101.87500815,21.45833505
38.0,-157.29167925,61.87500495
61.0,-66.45833865,52.29167085
50.0,5.62500044999999,61.45833825
52.0,-7.29166725000002,57.29167125
75.0,133.54167735,-30.62500245
25.0,54.79167105,54.37500435
40.0,140.20834455,37.29166965
56.0,19.79166825,53.95833765
-9999.0,18.95833485,40.20833655
49.0,-81.04167315,48.95833725
40.0,158.54167935,57.29167125
29.0,44.37500355,52.70833755
54.0,26.87500215,-32.29166925
46.0,-115.62500925,51.87500415
37.0,47.70833715,41.87500335
41.0,-138.12501105,63.12500505
54.0,34.79166945,60.20833815
43.0,158.12501265,54.37500435
49.0,35.20833615,60.20833815
-9999.0,-151.87501215,58.54167135
-9999.0,28.54166895,36.45833625
53.0,-162.70834635,65.20833855
-9999.0,100.20834135,6.04166714999999
-9999.0,121.04167635,1.45833345
-9999.0,117.29167605,23.54166855
37.0,-156.45834585,61.87500495
67.0,148.54167855,-32.29166925
50.0,-6.87500055000001,39.79166985
38.0,-157.70834595,59.79167145
42.0,173.54168055,66.87500535
49.0,147.70834515,66.04167195
43.0,90.20834055,48.54167055
56.0,33.95833605,63.95833845
36.0,-118.54167615,43.12500345
32.0,101.87500815,24.79166865
38.0,98.54167455,56.45833785
42.0,88.12500705,70.62500565
47.0,118.95834285,56.04167115
49.0,-113.12500905,63.12500505
-9999.0,-146.87501175,70.20833895
44.0,-1.04166675000002,40.62500325
47.0,99.37500795,73.54167255
-9999.0,18.12500145,79.79167305
-9999.0,20.62500165,33.12500265
51.0,-116.04167595,63.12500505
18.0,48.12500385,39.37500315
30.0,97.70834115,56.87500455
36.0,126.87501015,34.79166945
43.0,43.95833685,63.95833845
41.0,-128.95834365,63.12500505
51.0,-104.37500835,64.37500515
47.0,108.54167535,52.70833755
34.0,-78.12500625,39.37500315
40.0,53.54167095,67.70833875
32.0,121.04167635,28.54166895
46.0,156.04167915,54.79167105
53.0,-77.29167285,53.95833765
42.0,-66.87500535,47.70833715
61.0,-71.04167235,42.70833675
-9999.0,92.29167405,10.62500085
31.0,75.20833935,33.12500265
49.0,95.20834095,28.95833565
33.0,111.45834225,33.54166935
43.0,86.87500695,72.29167245
38.0,36.87500295,54.79167105
46.0,-121.87500975,54.79167105
45.0,-69.79167225,60.20833815
-9999.0,23.54166855,39.79166985
50.0,-6.87500055000001,54.79167105
-9999.0,-61.04167155,49.79167065
39.0,54.37500435,56.45833785
39.0,23.54166855,47.29167045
-9999.0,2.70833354999999,41.45833665
-9999.0,158.54167935,-8.95833405
48.0,100.20834135,73.12500585
52.0,-70.20833895,55.62500445
-9999.0,-87.29167365,56.45833785
45.0,57.29167125,66.87500535
54.0,149.79167865,-22.70833515
36.0,87.29167365,61.45833825
44.0,106.45834185,11.45833425
-9999.0,102.29167485,12.29166765
50.0,-76.87500615,47.70833715
41.0,173.95834725,62.70833835
-9999.0,-16.04166795,66.87500535
-9999.0,-83.95834005,22.70833515
56.0,33.95833605,67.29167205
-9999.0,-50.62500405,65.20833855
-9999.0,173.54168055,70.20833895
48.0,37.70833635,62.29167165
-9999.0,-6.04166715000002,53.54167095
29.0,-85.20834015,33.95833605
35.0,-97.70834115,35.20833615
45.0,-126.45834345,59.37500475
52.0,-133.95834405,59.79167145
46.0,117.70834275,41.87500335
45.0,23.54166855,48.95833725
41.0,176.87501415,66.04167195
35.0,118.12500945,26.45833545
-9999.0,-136.45834425,68.95833885
40.0,-150.62501205,65.20833855
46.0,174.37501395,68.54167215
28.0,-96.04167435,33.54166935
-9999.0,-113.95834245,56.04167115
29.0,124.37500995,49.37500395
42.0,85.20834015,70.62500565
52.0,-130.62501045,59.79167145
50.0,91.04167395,44.37500355
-9999.0,148.54167855,-41.87500335
45.0,40.62500325,63.12500505
-9999.0,117.70834275,9.79166744999999
55.0,-123.12500985,41.04166995
-9999.0,19.37500155,59.79167145
31.0,117.70834275,30.20833575
40.0,-96.04167435,46.04167035
67.0,29.79166905,52.70833755
38.0,-1.45833345,39.37500315
41.0,45.62500365,65.62500525
45.0,-86.04167355,42.70833675
61.0,13.54166775,60.62500485
52.0,12.70833435,65.20833855
47.0,130.62501045,54.79167105
-9999.0,34.79166945,32.70833595
-9999.0,148.95834525,58.95833805
23.0,41.87500335,48.95833725
47.0,-128.54167695,56.87500455
42.0,136.87501095,48.12500385
-9999.0,108.95834205,20.20833495
48.0,36.04166955,59.79167145
-9999.0,-130.62501045,54.37500435
45.0,98.54167455,71.87500575
-9999.0,43.54167015,-23.12500185
44.0,-91.45834065,53.95833765
36.0,2.70833354999999,43.12500345
31.0,-129.37501035,69.79167225
37.0,3.12500025,42.29167005
39.0,25.62500205,41.04166995
36.0,22.70833515,42.70833675
25.0,-148.54167855,69.37500555
56.0,-66.04167195,56.45833785
70.0,118.95834285,-31.04166915
-9999.0,5.20833374999998,53.95833765
49.0,94.79167425,51.45833745
42.0,-123.54167655,52.70833755
29.0,76.45833945,58.12500465
52.0,-6.04166715000002,41.45833665
36.0,16.45833465,47.70833715
44.0,114.79167585,0.625000049999997
25.0,-109.37500875,30.20833575
25.0,8.54166734999998,44.79167025
-9999.0,-74.37500595,-42.70833675
-9999.0,-1.45833345,45.62500365
42.0,93.12500745,73.54167255
-9999.0,30.62500245,61.04167155
26.0,106.04167515,26.04166875
34.0,101.87500815,27.70833555
-9999.0,-82.70833995,55.20833775
46.0,70.62500565,42.29167005
39.0,103.54167495,56.87500455
-9999.0,-80.20833975,42.29167005
44.0,88.54167375,48.54167055
39.0,106.45834185,37.29166965
37.0,-119.79167625,58.12500465
-9999.0,122.70834315,30.62500245
-9999.0,140.20834455,-8.95833405
24.0,-96.45834105,36.87500295
60.0,28.54166895,67.70833875
51.0,6.04166714999999,61.45833825
-9999.0,105.20834175,-1.04166675
46.0,31.04166915,51.45833745
57.0,13.54166775,57.70833795
58.0,33.12500265,61.04167155
50.0,-54.37500435,48.12500385
37.0,120.62500965,59.37500475
-9999.0,28.12500225,43.12500345
77.0,117.70834275,-31.87500255
-9999.0,122.29167645,8.54166735
29.0,107.29167525,23.95833525
30.0,-92.29167405,36.04166955
39.0,-67.70833875,46.45833705
40.0,-178.12501425,66.04167195
44.0,117.29167605,53.95833765
35.0,108.95834205,59.79167145
43.0,-118.12500945,68.54167215
34.0,46.04167035,33.95833605
31.0,-103.95834165,21.04166835
-9999.0,36.87500295,41.45833665
58.0,23.12500185,56.04167115
48.0,87.29167365,47.70833715
-9999.0,-43.12500345,63.12500505
52.0,-116.04167595,61.45833825
41.0,58.54167135,65.62500525
68.0,21.45833505,52.29167085
-9999.0,5.20833374999998,62.70833835
44.0,-145.20834495,63.12500505
53.0,-59.79167145,54.37500435
56.0,18.54166815,63.54167175
15.0,-90.20834055,41.87500335
-9999.0,53.12500425,73.54167255
50.0,30.20833575,57.70833795
-9999.0,24.37500195,-34.37500275
39.0,42.29167005,61.04167155
32.0,-117.29167605,46.04167035
50.0,171.45834705,62.29167165
46.0,-5.20833375000001,42.70833675
29.0,-104.79167505,23.12500185
41.0,105.62500845,-1.87500015000001
44.0,94.37500755,68.12500545
56.0,-83.12500665,48.54167055
51.0,148.95834525,63.12500505
-9999.0,-1.87500015000001,49.37500395
41.0,-129.37501035,68.54167215
54.0,-120.20834295,49.79167065
70.0,136.45834425,-13.12500105
32.0,-155.62501245,68.95833885
42.0,-158.12501265,58.95833805
33.0,109.37500875,23.54166855
-9999.0,120.62500965,-7.29166725
36.0,118.54167615,26.45833545
-9999.0,28.12500225,36.45833625
57.0,-71.87500575,47.70833715
-9999.0,-86.45834025,46.87500375
53.0,-3.54166695000001,41.04166995
48.0,-70.62500565,45.20833695
23.0,-101.87500815,26.45833545
51.0,-100.20834135,60.20833815
26.0,-80.20833975,40.20833655
-9999.0,123.95834325,1.04166675
55.0,28.95833565,-27.29166885
59.0,9.79166744999998,59.79167145
49.0,-148.54167855,61.04167155
-9999.0,-65.62500525,65.62500525
-9999.0,25.20833535,36.87500295
26.0,11.87500095,43.12500345
52.0,-106.04167515,40.20833655
-9999.0,-61.87500495,49.37500395
-9999.0,100.62500805,7.70833395
-9999.0,3.12500025,40.20833655
53.0,-103.95834165,65.20833855
44.0,-127.29167685,50.62500405
53.0,30.20833575,51.87500415
62.0,-59.37500475,51.04167075
28.0,171.45834705,68.95833885
40.0,96.04167435,52.29167085
24.0,100.62500805,13.95833445
38.0,67.70833875,63.95833845
39.0,69.37500555,61.04167155
33.0,115.62500925,26.04166875
38.0,-98.12500785,49.37500395
-9999.0,118.54167615,6.04166714999999
31.0,98.95834125,22.29166845
63.0,-121.87500975,43.95833685
44.0,-109.79167545,40.20833655
29.0,-116.45834265,44.37500355
20.0,-92.29167405,41.45833665
-9999.0,-71.45833905,-41.04166995
65.0,15.20833455,53.95833765
43.0,81.87500655,72.70833915
-9999.0,-51.45833745,69.37500555
54.0,6.87500054999998,61.45833825
-9999.0,19.37500155,78.54167295
-9999.0,11.87500095,66.45833865
54.0,29.37500235,50.62500405
-9999.0,24.79166865,40.62500325
46.0,-78.95833965,50.62500405
27.0,-109.37500875,31.45833585
30.0,-162.70834635,69.37500555
44.0,-101.04167475,34.37500275
40.0,138.12501105,49.79167065
46.0,123.12500985,58.95833805
39.0,31.45833585,50.62500405
58.0,10.20833415,57.29167125
44.0,-112.29167565,69.37500555
49.0,106.04167515,51.45833745
43.0,93.54167415,52.29167085
39.0,-118.12500945,54.79167105
44.0,-132.29167725,63.12500505
-9999.0,99.79167465,-0.625000049999997
36.0,116.04167595,60.20833815
64.0,134.79167745,-12.29166765
58.0,28.12500225,56.45833785
39.0,-109.79167545,45.62500365
39.0,106.04167515,60.62500485
48.0,52.70833755,66.87500535
-9999.0,21.45833505,63.12500505
46.0,44.37500355,61.04167155
39.0,77.29167285,58.54167135
29.0,101.87500815,25.20833535
32.0,103.95834165,21.87500175
-9999.0,82.70833995,16.87500135
53.0,150.20834535,61.04167155
-9999.0,-124.37500995,41.87500335
42.0,-119.37500955,56.87500455
53.0,36.87500295,62.29167165
52.0,151.87501215,-30.20833575
36.0,138.54167775,50.62500405
47.0,142.70834475,43.95833685
43.0,-72.70833915,66.87500535
43.0,22.70833515,47.70833715
-9999.0,10.62500085,54.37500435
42.0,91.87500735,62.70833835
45.0,-68.54167215,48.12500385
31.0,89.79167385,57.29167125
-9999.0,141.04167795,-15.62500125
47.0,111.04167555,53.12500425
26.0,-154.37501235,69.37500555
35.0,17.29166805,40.62500325
42.0,-128.95834365,66.87500535
41.0,93.12500745,62.70833835
-9999.0,3.95833364999999,51.87500415
43.0,113.54167575,53.12500425
44.0,-146.04167835,63.54167175
-9999.0,141.87501135,47.29167045
24.0,39.79166985,53.54167095
34.0,-108.95834205,47.29167045
45.0,131.45834385,51.45833745
51.0,22.29166845,70.62500565
45.0,8.12500064999998,48.12500385
44.0,53.95833765,64.37500515
47.0,154.79167905,62.29167165
48.0,162.29167965,59.37500475
-9999.0,-73.54167255,-44.79167025
48.0,-114.79167585,56.04167115
32.0,46.04167035,42.70833675
45.0,-113.54167575,44.79167025
39.0,58.54167135,58.95833805
45.0,-113.12500905,69.37500555
26.0,23.12500185,46.04167035
-9999.0,-46.87500375,61.04167155
69.0,114.37500915,-27.29166885
44.0,55.62500445,70.62500565
-9999.0,71.87500575,66.87500535
47.0,-106.45834185,36.87500295
72.0,116.45834265,-34.37500275
40.0,120.20834295,41.04166995
59.0,12.29166765,51.45833745
50.0,-95.62500765,62.70833835
46.0,154.37501235,66.04167195
57.0,-91.04167395,49.79167065
61.0,-71.04167235,47.70833715
43.0,-7.70833395000002,38.12500305
-9999.0,161.87501295,55.20833775
-9999.0,-111.45834225,62.29167165
34.0,-156.04167915,61.45833825
52.0,97.70834115,34.79166945
46.0,-23.54166855,71.04167235
51.0,138.95834445,62.70833835
44.0,-138.54167775,60.20833815
38.0,116.04167595,1.04166675
30.0,-86.87500695,40.62500325
-9999.0,163.95834645,61.87500495
48.0,-86.87500695,32.70833595
43.0,-7.29166725000002,37.29166965
-9999.0,-86.45834025,44.79167025
53.0,-90.20834055,36.04166955
30.0,-93.54167415,42.29167005
-9999.0,7.29166724999999,57.70833795
49.0,151.45834545,61.87500495
-9999.0,-81.45833985,24.37500195
-9999.0,94.37500755,30.62500245
51.0,113.95834245,49.37500395
53.0,-86.04167355,49.37500395
43.0,96.87500775,66.45833865
36.0,-140.62501125,67.29167205
39.0,-133.95834405,64.37500515
34.0,12.70833435,42.29167005
32.0,-120.20834295,44.37500355
-9999.0,63.12500505,69.79167225
42.0,96.04167435,31.87500255
29.0,40.20833655,49.37500395
-9999.0,-13.95833445,65.62500525
48.0,56.87500455,60.20833815
28.0,21.87500175,40.20833655
41.0,34.37500275,36.87500295
41.0,77.70833955,59.37500475
-9999.0,148.12501185,-19.79166825
31.0,-117.29167605,45.62500365
49.0,-71.87500575,61.45833825
39.0,121.87500975,49.37500395
31.0,103.54167495,31.04166915
49.0,-111.04167555,45.20833695
34.0,48.12500385,61.04167155
46.0,16.87500135,51.04167075
-9999.0,111.87500895,-8.54166735
49.0,98.54167455,69.79167225
39.0,156.04167915,68.54167215
40.0,101.45834145,61.87500495
50.0,36.87500295,68.54167215
39.0,151.87501215,64.37500515
43.0,91.45834065,51.87500415
42.0,169.37501355,64.79167185
-9999.0,133.95834405,33.12500265
68.0,15.62500125,52.29167085
-9999.0,135.20834415,33.54166935
49.0,16.87500135,46.87500375
55.0,23.54166855,62.29167165
31.0,-158.12501265,63.12500505
43.0,118.12500945,42.70833675
41.0,31.45833585,51.45833745
59.0,92.70834075,31.04166915
44.0,132.29167725,55.62500445
34.0,6.04166714999999,47.70833715
12.0,-92.29167405,41.04166995
36.0,-88.12500705,31.87500255
44.0,71.45833905,38.95833645
23.0,50.20833735,53.54167095
31.0,41.87500335,43.95833685
38.0,-68.12500545,46.87500375
41.0,63.95833845,67.29167205
30.0,119.79167625,29.37500235
45.0,-112.70834235,47.29167045
22.0,29.79166905,47.70833715
27.0,-83.95834005,41.04166995
39.0,124.79167665,53.54167095
40.0,25.20833535,63.54167175
49.0,-177.70834755,66.45833865
41.0,86.45834025,63.95833845
55.0,27.29166885,55.62500445
35.0,74.37500595,58.95833805
35.0,86.45834025,68.12500545
-9999.0,-5.62500045000002,53.12500425
57.0,13.95833445,56.04167115
37.0,-87.70834035,33.12500265
-9999.0,27.70833555,60.20833815
60.0,-110.62500885,34.79166945
40.0,86.04167355,48.95833725
28.0,-162.29167965,69.37500555
37.0,11.87500095,49.79167065
-9999.0,141.45834465,-12.29166765
54.0,37.29166965,61.45833825
-9999.0,24.79166865,65.62500525
47.0,-52.29167085,65.20833855
32.0,102.70834155,25.62500205
48.0,-97.29167445,28.12500225
36.0,101.04167475,14.37500115
25.0,100.20834135,16.04166795
38.0,-83.12500665,53.12500425
54.0,-86.45834025,51.04167075
32.0,98.95834125,19.79166825
66.0,17.70833475,52.29167085
47.0,-69.79167225,63.95833845
29.0,-106.04167515,24.37500195
39.0,-110.20834215,33.95833605
50.0,51.04167075,60.20833815
-9999.0,-5.20833375000001,35.62500285
-9999.0,99.79167465,6.45833385
-9999.0,136.45834425,37.70833635
34.0,11.87500095,51.04167075
49.0,112.29167565,56.87500455
38.0,127.70834355,34.79166945
32.0,93.54167415,55.20833775
33.0,-110.62500885,49.79167065
38.0,110.20834215,1.45833345
56.0,-17.70833475,64.79167185
-9999.0,40.62500325,42.70833675
-9999.0,119.79167625,22.29166845
53.0,151.45834545,-28.95833565
28.0,-108.95834205,28.95833565
41.0,132.29167725,61.04167155
51.0,73.95833925,34.79166945
-9999.0,-61.04167155,66.45833865
26.0,-105.20834175,24.79166865
42.0,91.04167395,64.37500515
