"variable","percent.contribution","permutation.importance"
"bio13",19.656,17.963
"bio17",0,0
"bio2",4.9012,21.5997
"bio4",0,0
"bio8",0,0
"nitrogen",0,0
"ruggedness",31.4846,27.7369
"sand",0,0
"soc",43.9583,32.7004
