"variable","percent.contribution","permutation.importance"
"bio14",1.0303,2.1758
"bio15",8.2979,6.2157
"bio2",17.294,19.9903
"bio4",19.5031,12.5196
"elevation",29.916,42.5447
"nitrogen",2.825,3.3459
"ruggedness",8.479,0.7208
"sand",10.989,10.7382
"soc",1.6657,1.7491
