"variable","percent.contribution","permutation.importance"
"bio12",51.6744,0
"bio14",23.2056,52.845
"bio15",16.8435,47.155
"bio2",0,0
"bio4",0,0
"ruggedness",6.6423,0
"sand",0,0
"soc",1.6342,0
